Row,AC Compressor Active,AC Pressure [kPa],"Accelerator Pedal Sensor, Analog [V]","Accelerator Pedal Sensor, PWM [%]",Adaptation Throttle,"Air Mass, Correction Factor",Ambient Air Pressure [hPa],Ambient Air Temperature [degree C],Battery Voltage [V],Boost Pressure [hPa],Brake Light Switch,Brake Pedal Position (From BCM) [%],Camshaft Shifting Angle Deviation (Exhaust) [deg],Camshaft Shifting Angle Deviation (Inlet) [deg],"Camshaft Shifting Angle, Exhaust [deg]","Camshaft Shifting Angle, Inlet [deg]",Condition Automatic Transmission,Cruise -,Cruise +,Cruise Control Resume,Engine Coolant Level Switch,Engine Coolant Temperature [degree C],Engine Cooling Fan [%],Evap-Flow [kg/h],Exhaust Camshaft Adaptation [deg],Exhaust Camshaft Reset Valve [%],Fuel Pressure [kPa],"Fuel Pressure, Nominal Value [kPa]",Fuel Pump Relay,"Fuel Pump, Duty Cycle [%]",Fuel Temperature [degree C],"Idlespeed, Deviation From Nominal [rpm]",Ignition Angle [deg BTDC],"Injection Time, Bank 1 [ms]",Inlet Camshaft Adaptation (6-Cyl) [deg],Inlet Camshaft Reset Valve [%],Intake Air Temperature [degree C],"Lambda Control, Bank 1",Leakage Air Through Throttle Blade,"Long-Term Fuel Trim Lower Part Load, Bank 1","Long-Term Fuel Trim Upper Part Load, Bank 1",Mass Air Flow [kg/h],Misfire Counter,Misfire Counter 1 (5 Cyl),Misfire Counter 2 (5 Cyl),Misfire Counter 3 (5 Cyl),Misfire Counter 4 (5 Cyl),Misfire Counter 5 (5 Cyl),"Nominal Camshaft Shifting Angle, Exhaust [deg]","Nominal Camshaft Shifting Angle, Inlet [deg]",Nominal Throttle Angle [%],Oil Level [%],Oil Pressure Switch,"Oxygen Front Sensor, Bank 1","Oxygen Rear Sensor, Bank 1 [V]","Purge Valve, Dutycycle [%]","Short-Term Fuel Trim Idle, Bank 1 [%]","Short-Term Fuel Trim, Bank 1",Throttle Angle [%],"Throttle Position Sensor, Potentiometer 1 [V]","Throttle Position Sensor, Potentiometer 1 [%]","Throttle Position Sensor, Potentiometer 2 [V]","Throttle Position Sensor, Potentiometer 2 [%]",Turbo Control Valve Dutycycle [%],Vehicle Speed [km/h]
11,Off,201.63,0.41,8.02,OK,0.95,975,-1.50,14.57,980,Off,0,0.22,-0.11,8.22,0.42,On,Off,Off,Off,Off,77.25,7.84,0,1.44,40,399.58,400,On,45.63,40,-940,39.00,2.16,-1.30,7.84,7.50,C/L,0,1.07,1.00,30.80,0,0,0,0,0,0,3.50,0,7.33,79.68,Off,0.97,0.81,0,2.76,0.95,9.41,0.93,9.41,4.07,9.41,0,57
12,Off,201.63,0.41,8.02,OK,0.95,975,-1.50,14.57,980,Off,0,0.22,-0.11,8.22,0.42,On,Off,Off,Off,Off,77.25,7.84,0,1.44,40,399.58,400,On,45.63,40,-940,39.00,2.16,-1.30,7.84,7.50,C/L,0,1.07,1.00,30.80,0,0,0,0,0,0,3.50,0,7.33,79.68,Off,0.97,0.81,0,2.76,0.95,9.41,0.93,9.41,4.07,9.41,0,57
13,Off,201.63,0.41,8.02,OK,0.95,975,-1.50,14.57,980,Off,0,0.22,-0.11,8.22,0.42,On,Off,Off,Off,Off,77.25,7.84,0,1.44,40,399.58,400,On,45.63,40,-940,39.00,2.16,-1.30,7.84,7.50,C/L,0,1.07,1.00,30.80,0,0,0,0,0,0,3.50,0,7.33,79.68,Off,0.97,0.81,0,2.76,0.95,9.41,0.93,9.41,4.07,9.41,0,57
14,Off,201.63,0.41,8.02,OK,0.95,975,-1.50,14.57,980,Off,0,1.18,-0.11,8.22,0.42,On,Off,Off,Off,Off,77.25,7.84,0,1.44,40,399.58,400,On,45.63,40,-940,39.00,2.16,-1.30,7.84,7.50,C/L,0,1.07,1.00,30.80,0,0,0,0,0,0,3.50,0,7.33,79.68,Off,0.97,0.81,0,2.76,0.95,9.41,0.93,9.41,4.07,9.41,0,57
15,Off,201.63,0.41,8.02,OK,0.95,975,-1.50,14.57,980,Off,0,1.18,0.02,8.22,0.42,On,Off,Off,Off,Off,77.25,7.84,0,1.44,40,399.58,400,On,45.63,40,-940,39.00,2.16,-1.30,7.84,7.50,C/L,0,1.07,1.00,30.80,0,0,0,0,0,0,3.50,0,7.33,79.68,Off,0.97,0.81,0,2.76,0.95,9.41,0.93,9.41,4.07,9.41,0,57
16,Off,201.63,0.41,8.02,OK,0.95,975,-1.50,14.57,980,Off,0,1.18,0.02,7.50,0.42,On,Off,Off,Off,Off,77.25,7.84,0,1.44,40,399.58,400,On,45.63,40,-940,39.00,2.16,-1.30,7.84,7.50,C/L,0,1.07,1.00,30.80,0,0,0,0,0,0,3.50,0,7.33,79.68,Off,0.97,0.81,0,2.76,0.95,9.41,0.93,9.41,4.07,9.41,0,57
17,Off,201.63,0.41,8.02,OK,0.95,975,-1.50,14.57,980,Off,0,1.18,0.02,7.50,-0.09,On,Off,Off,Off,Off,77.25,7.84,0,1.44,40,399.58,400,On,45.63,40,-940,39.00,2.16,-1.30,7.84,7.50,C/L,0,1.07,1.00,30.80,0,0,0,0,0,0,3.50,0,7.33,79.68,Off,0.97,0.81,0,2.76,0.95,9.41,0.93,9.41,4.07,9.41,0,57
18,Off,201.63,0.41,8.02,OK,0.95,975,-1.50,14.57,980,Off,0,1.18,0.02,7.50,-0.09,On,Off,Off,Off,Off,77.25,7.84,0,1.44,40,399.58,400,On,45.63,40,-940,39.00,2.16,-1.30,7.84,7.50,C/L,0,1.07,1.00,30.80,0,0,0,0,0,0,3.50,0,7.33,79.68,Off,0.97,0.81,0,2.76,0.95,9.41,0.93,9.41,4.07,9.41,0,57
19,Off,201.63,0.41,8.02,OK,0.95,975,-1.50,14.57,980,Off,0,1.18,0.02,7.50,-0.09,On,Off,Off,Off,Off,77.25,7.84,0,1.44,40,399.58,400,On,45.63,40,-940,39.00,2.16,-1.30,7.84,7.50,C/L,0,1.07,1.00,30.80,0,0,0,0,0,0,3.50,0,7.33,79.68,Off,0.97,0.81,0,2.76,0.95,9.41,0.93,9.41,4.07,9.41,0,57
20,Off,201.63,0.41,8.02,OK,0.95,975,-1.50,14.57,980,Off,0,1.18,0.02,7.50,-0.09,On,Off,Off,Off,Off,77.25,7.84,0,1.44,40,399.58,400,On,45.63,40,-940,39.00,2.16,-1.30,7.84,7.50,C/L,0,1.07,1.00,30.80,0,0,0,0,0,0,3.50,0,7.33,79.68,Off,0.97,0.81,0,2.76,0.95,9.41,0.93,9.41,4.07,9.41,0,57
21,Off,201.63,0.41,8.02,OK,0.95,975,-1.50,14.57,980,Off,0,1.18,0.02,7.50,-0.09,On,Off,Off,Off,Off,77.25,7.84,0,1.44,40,399.58,400,On,45.63,40,-940,39.00,2.16,-1.30,7.84,7.50,C/L,0,1.07,1.00,30.80,0,0,0,0,0,0,3.50,0,7.33,79.68,Off,0.97,0.81,0,2.76,0.95,9.41,0.93,9.41,4.07,9.41,0,57
22,Off,201.63,0.41,8.02,OK,0.95,975,-1.50,14.57,980,Off,0,1.18,0.02,7.50,-0.09,On,Off,Off,Off,Off,77.25,7.84,0,1.44,40,399.58,400,On,45.63,40,-940,39.00,2.16,-1.30,7.84,7.50,C/L,0,1.07,1.00,30.80,0,0,0,0,0,0,3.50,0,7.33,79.68,Off,0.97,0.81,0,2.76,0.95,9.41,0.93,9.41,4.07,9.41,0,57
23,Off,201.63,0.41,8.02,OK,0.95,975,-1.50,14.57,980,Off,0,1.18,0.02,7.50,-0.09,On,Off,Off,Off,Off,86.25,7.84,0,1.44,40,399.58,400,On,45.63,40,-940,39.00,2.16,-1.30,7.84,7.50,C/L,0,1.07,1.00,30.80,0,0,0,0,0,0,3.50,0,7.33,79.68,Off,0.97,0.81,0,2.76,0.95,9.41,0.93,9.41,4.07,9.41,0,57
24,Off,201.63,0.41,8.02,OK,0.95,975,-1.50,14.57,980,Off,0,1.18,0.02,7.50,-0.09,On,Off,Off,Off,Off,86.25,7.84,0,1.44,40,399.58,400,On,45.63,40,-940,39.00,2.16,-1.30,7.84,7.50,C/L,0,1.07,1.00,30.80,0,0,0,0,0,0,3.50,0,7.33,79.68,Off,0.97,0.81,0,2.76,0.95,9.41,0.93,9.41,4.07,9.41,0,57
25,Off,201.63,0.41,8.02,OK,0.95,975,-1.50,14.57,980,Off,0,1.18,0.02,7.50,-0.09,On,Off,Off,Off,Off,86.25,7.84,0.47,1.44,40,399.58,400,On,45.63,40,-940,39.00,2.16,-1.30,7.84,7.50,C/L,0,1.07,1.00,30.80,0,0,0,0,0,0,3.50,0,7.33,79.68,Off,0.97,0.81,0,2.76,0.95,9.41,0.93,9.41,4.07,9.41,0,57
26,Off,201.63,0.41,8.02,OK,0.95,975,-1.50,14.57,980,Off,0,1.18,0.02,7.50,-0.09,On,Off,Off,Off,Off,86.25,7.84,0.47,2.28,40,399.58,400,On,45.63,40,-940,39.00,2.16,-1.30,7.84,7.50,C/L,0,1.07,1.00,30.80,0,0,0,0,0,0,3.50,0,7.33,79.68,Off,0.97,0.81,0,2.76,0.95,9.41,0.93,9.41,4.07,9.41,0,57
27,Off,201.63,0.41,8.02,OK,0.95,975,-1.50,14.57,980,Off,0,1.18,0.02,7.50,-0.09,On,Off,Off,Off,Off,86.25,7.84,0.47,2.28,7.84,399.58,400,On,45.63,40,-940,39.00,2.16,-1.30,7.84,7.50,C/L,0,1.07,1.00,30.80,0,0,0,0,0,0,3.50,0,7.33,79.68,Off,0.97,0.81,0,2.76,0.95,9.41,0.93,9.41,4.07,9.41,0,57
28,Off,201.63,0.41,8.02,OK,0.95,975,-1.50,14.57,980,Off,0,1.18,0.02,7.50,-0.09,On,Off,Off,Off,Off,86.25,7.84,0.47,2.28,7.84,394.00,400,On,45.63,40,-940,39.00,2.16,-1.30,7.84,7.50,C/L,0,1.07,1.00,30.80,0,0,0,0,0,0,3.50,0,7.33,79.68,Off,0.97,0.81,0,2.76,0.95,9.41,0.93,9.41,4.07,9.41,0,57
29,Off,201.63,0.41,8.02,OK,0.95,975,-1.50,14.57,980,Off,0,1.18,0.02,7.50,-0.09,On,Off,Off,Off,Off,86.25,7.84,0.47,2.28,7.84,394.00,400,On,45.63,40,-940,39.00,2.16,-1.30,7.84,7.50,C/L,0,1.07,1.00,30.80,0,0,0,0,0,0,3.50,0,7.33,79.68,Off,0.97,0.81,0,2.76,0.95,9.41,0.93,9.41,4.07,9.41,0,57
30,Off,201.63,0.41,8.02,OK,0.95,975,-1.50,14.57,980,Off,0,1.18,0.02,7.50,-0.09,On,Off,Off,Off,Off,86.25,7.84,0.47,2.28,7.84,394.00,400,On,45.63,40,-940,39.00,2.16,-1.30,7.84,7.50,C/L,0,1.07,1.00,30.80,0,0,0,0,0,0,3.50,0,7.33,79.68,Off,0.97,0.81,0,2.76,0.95,9.41,0.93,9.41,4.07,9.41,0,57
31,Off,201.63,0.41,8.02,OK,0.95,975,-1.50,14.57,980,Off,0,1.18,0.02,7.50,-0.09,On,Off,Off,Off,Off,86.25,7.84,0.47,2.28,7.84,394.00,400,On,47.47,40,-940,39.00,2.16,-1.30,7.84,7.50,C/L,0,1.07,1.00,30.80,0,0,0,0,0,0,3.50,0,7.33,79.68,Off,0.97,0.81,0,2.76,0.95,9.41,0.93,9.41,4.07,9.41,0,57
32,Off,201.63,0.41,8.02,OK,0.95,975,-1.50,14.57,980,Off,0,1.18,0.02,7.50,-0.09,On,Off,Off,Off,Off,86.25,7.84,0.47,2.28,7.84,394.00,400,On,47.47,18,-940,39.00,2.16,-1.30,7.84,7.50,C/L,0,1.07,1.00,30.80,0,0,0,0,0,0,3.50,0,7.33,79.68,Off,0.97,0.81,0,2.76,0.95,9.41,0.93,9.41,4.07,9.41,0,57
33,Off,201.63,0.41,8.02,OK,0.95,975,-1.50,14.57,980,Off,0,1.18,0.02,7.50,-0.09,On,Off,Off,Off,Off,86.25,7.84,0.47,2.28,7.84,394.00,400,On,47.47,18,-1090,39.00,2.16,-1.30,7.84,7.50,C/L,0,1.07,1.00,30.80,0,0,0,0,0,0,3.50,0,7.33,79.68,Off,0.97,0.81,0,2.76,0.95,9.41,0.93,9.41,4.07,9.41,0,57
34,Off,201.63,0.41,8.02,OK,0.95,975,-1.50,14.57,980,Off,0,1.18,0.02,7.50,-0.09,On,Off,Off,Off,Off,86.25,7.84,0.47,2.28,7.84,394.00,400,On,47.47,18,-1090,32.25,2.16,-1.30,7.84,7.50,C/L,0,1.07,1.00,30.80,0,0,0,0,0,0,3.50,0,7.33,79.68,Off,0.97,0.81,0,2.76,0.95,9.41,0.93,9.41,4.07,9.41,0,57
35,Off,201.63,0.41,8.02,OK,0.95,975,-1.50,14.57,980,Off,0,1.18,0.02,7.50,-0.09,On,Off,Off,Off,Off,86.25,7.84,0.47,2.28,7.84,394.00,400,On,47.47,18,-1090,32.25,6.04,-1.30,7.84,7.50,C/L,0,1.07,1.00,30.80,0,0,0,0,0,0,3.50,0,7.33,79.68,Off,0.97,0.81,0,2.76,0.95,9.41,0.93,9.41,4.07,9.41,0,57
36,Off,201.63,0.41,8.02,OK,0.95,975,-1.50,14.57,980,Off,0,1.18,0.02,7.50,-0.09,On,Off,Off,Off,Off,86.25,7.84,0.47,2.28,7.84,394.00,400,On,47.47,18,-1090,32.25,6.04,-1.08,7.84,7.50,C/L,0,1.07,1.00,30.80,0,0,0,0,0,0,3.50,0,7.33,79.68,Off,0.97,0.81,0,2.76,0.95,9.41,0.93,9.41,4.07,9.41,0,57
37,Off,201.63,0.41,8.02,OK,0.95,975,-1.50,14.57,980,Off,0,1.18,0.02,7.50,-0.09,On,Off,Off,Off,Off,86.25,7.84,0.47,2.28,7.84,394.00,400,On,47.47,18,-1090,32.25,6.04,-1.08,43.92,7.50,C/L,0,1.07,1.00,30.80,0,0,0,0,0,0,3.50,0,7.33,79.68,Off,0.97,0.81,0,2.76,0.95,9.41,0.93,9.41,4.07,9.41,0,57
38,Off,201.63,0.41,8.02,OK,0.95,975,-1.50,14.57,980,Off,0,1.18,0.02,7.50,-0.09,On,Off,Off,Off,Off,86.25,7.84,0.47,2.28,7.84,394.00,400,On,47.47,18,-1090,32.25,6.04,-1.08,43.92,2.25,C/L,0,1.07,1.00,30.80,0,0,0,0,0,0,3.50,0,7.33,79.68,Off,0.97,0.81,0,2.76,0.95,9.41,0.93,9.41,4.07,9.41,0,57
39,Off,201.63,0.41,8.02,OK,0.95,975,-1.50,14.57,980,Off,0,1.18,0.02,7.50,-0.09,On,Off,Off,Off,Off,86.25,7.84,0.47,2.28,7.84,394.00,400,On,47.47,18,-1090,32.25,6.04,-1.08,43.92,2.25,C/L,0,1.07,1.00,30.80,0,0,0,0,0,0,3.50,0,7.33,79.68,Off,0.97,0.81,0,2.76,0.95,9.41,0.93,9.41,4.07,9.41,0,57
40,Off,201.63,0.41,8.02,OK,0.95,975,-1.50,14.57,980,Off,0,1.18,0.02,7.50,-0.09,On,Off,Off,Off,Off,86.25,7.84,0.47,2.28,7.84,394.00,400,On,47.47,18,-1090,32.25,6.04,-1.08,43.92,2.25,C/L,0.90,1.07,1.00,30.80,0,0,0,0,0,0,3.50,0,7.33,79.68,Off,0.97,0.81,0,2.76,0.95,9.41,0.93,9.41,4.07,9.41,0,57
41,Off,201.63,0.41,8.02,OK,0.95,975,-1.50,14.57,980,Off,0,1.18,0.02,7.50,-0.09,On,Off,Off,Off,Off,86.25,7.84,0.47,2.28,7.84,394.00,400,On,47.47,18,-1090,32.25,6.04,-1.08,43.92,2.25,C/L,0.90,1.07,1.00,30.80,0,0,0,0,0,0,3.50,0,7.33,79.68,Off,0.97,0.81,0,2.76,0.95,9.41,0.93,9.41,4.07,9.41,0,57
42,Off,201.63,0.41,8.02,OK,0.95,975,-1.50,14.57,980,Off,0,1.18,0.02,7.50,-0.09,On,Off,Off,Off,Off,86.25,7.84,0.47,2.28,7.84,394.00,400,On,47.47,18,-1090,32.25,6.04,-1.08,43.92,2.25,C/L,0.90,1.07,1.00,30.80,0,0,0,0,0,0,3.50,0,7.33,79.68,Off,0.97,0.81,0,2.76,0.95,9.41,0.93,9.41,4.07,9.41,0,57
43,Off,201.63,0.41,8.02,OK,0.95,975,-1.50,14.57,980,Off,0,1.18,0.02,7.50,-0.09,On,Off,Off,Off,Off,86.25,7.84,0.47,2.28,7.84,394.00,400,On,47.47,18,-1090,32.25,6.04,-1.08,43.92,2.25,C/L,0.90,1.07,1.00,89.60,0,0,0,0,0,0,3.50,0,7.33,79.68,Off,0.97,0.81,0,2.76,0.95,9.41,0.93,9.41,4.07,9.41,0,57
44,Off,201.63,0.41,8.02,OK,0.95,975,-1.50,14.57,980,Off,0,1.18,0.02,7.50,-0.09,On,Off,Off,Off,Off,86.25,7.84,0.47,2.28,7.84,394.00,400,On,47.47,18,-1090,32.25,6.04,-1.08,43.92,2.25,C/L,0.90,1.07,1.00,89.60,0,0,0,0,0,0,3.50,0,7.33,79.68,Off,0.97,0.81,0,2.76,0.95,9.41,0.93,9.41,4.07,9.41,0,57
45,Off,201.63,0.41,8.02,OK,0.95,975,-1.50,14.57,980,Off,0,1.18,0.02,7.50,-0.09,On,Off,Off,Off,Off,86.25,7.84,0.47,2.28,7.84,394.00,400,On,47.47,18,-1090,32.25,6.04,-1.08,43.92,2.25,C/L,0.90,1.07,1.00,89.60,0,0,0,0,0,0,3.50,0,7.33,79.68,Off,0.97,0.81,0,2.76,0.95,9.41,0.93,9.41,4.07,9.41,0,57
46,Off,201.63,0.41,8.02,OK,0.95,975,-1.50,14.57,980,Off,0,1.18,0.02,7.50,-0.09,On,Off,Off,Off,Off,86.25,7.84,0.47,2.28,7.84,394.00,400,On,47.47,18,-1090,32.25,6.04,-1.08,43.92,2.25,C/L,0.90,1.07,1.00,89.60,0,0,0,0,0,0,3.50,0,7.33,79.68,Off,0.97,0.81,0,2.76,0.95,9.41,0.93,9.41,4.07,9.41,0,57
47,Off,201.63,0.41,8.02,OK,0.95,975,-1.50,14.57,980,Off,0,1.18,0.02,7.50,-0.09,On,Off,Off,Off,Off,86.25,7.84,0.47,2.28,7.84,394.00,400,On,47.47,18,-1090,32.25,6.04,-1.08,43.92,2.25,C/L,0.90,1.07,1.00,89.60,0,0,0,0,0,0,3.50,0,7.33,79.68,Off,0.97,0.81,0,2.76,0.95,9.41,0.93,9.41,4.07,9.41,0,57
48,Off,201.63,0.41,8.02,OK,0.95,975,-1.50,14.57,980,Off,0,1.18,0.02,7.50,-0.09,On,Off,Off,Off,Off,86.25,7.84,0.47,2.28,7.84,394.00,400,On,47.47,18,-1090,32.25,6.04,-1.08,43.92,2.25,C/L,0.90,1.07,1.00,89.60,0,0,0,0,0,0,3.50,0,7.33,79.68,Off,0.97,0.81,0,2.76,0.95,9.41,0.93,9.41,4.07,9.41,0,57
49,Off,201.63,0.41,8.02,OK,0.95,975,-1.50,14.57,980,Off,0,1.18,0.02,7.50,-0.09,On,Off,Off,Off,Off,86.25,7.84,0.47,2.28,7.84,394.00,400,On,47.47,18,-1090,32.25,6.04,-1.08,43.92,2.25,C/L,0.90,1.07,1.00,89.60,0,0,0,0,0,1,3.50,0,7.33,79.68,Off,0.97,0.81,0,2.76,0.95,9.41,0.93,9.41,4.07,9.41,0,57
50,Off,201.63,0.41,8.02,OK,0.95,975,-1.50,14.57,980,Off,0,1.18,0.02,7.50,-0.09,On,Off,Off,Off,Off,86.25,7.84,0.47,2.28,7.84,394.00,400,On,47.47,18,-1090,32.25,6.04,-1.08,43.92,2.25,C/L,0.90,1.07,1.00,89.60,0,0,0,0,0,1,0,0,7.33,79.68,Off,0.97,0.81,0,2.76,0.95,9.41,0.93,9.41,4.07,9.41,0,57
51,Off,201.63,0.41,8.02,OK,0.95,975,-1.50,14.57,980,Off,0,1.18,0.02,7.50,-0.09,On,Off,Off,Off,Off,86.25,7.84,0.47,2.28,7.84,394.00,400,On,47.47,18,-1090,32.25,6.04,-1.08,43.92,2.25,C/L,0.90,1.07,1.00,89.60,0,0,0,0,0,1,0,0,7.33,79.68,Off,0.97,0.81,0,2.76,0.95,9.41,0.93,9.41,4.07,9.41,0,57
52,Off,201.63,0.41,8.02,OK,0.95,975,-1.50,14.57,980,Off,0,1.18,0.02,7.50,-0.09,On,Off,Off,Off,Off,86.25,7.84,0.47,2.28,7.84,394.00,400,On,47.47,18,-1090,32.25,6.04,-1.08,43.92,2.25,C/L,0.90,1.07,1.00,89.60,0,0,0,0,0,1,0,0,10.54,79.68,Off,0.97,0.81,0,2.76,0.95,9.41,0.93,9.41,4.07,9.41,0,57
53,Off,201.63,0.41,8.02,OK,0.95,975,-1.50,14.57,980,Off,0,1.18,0.02,7.50,-0.09,On,Off,Off,Off,Off,86.25,7.84,0.47,2.28,7.84,394.00,400,On,47.47,18,-1090,32.25,6.04,-1.08,43.92,2.25,C/L,0.90,1.07,1.00,89.60,0,0,0,0,0,1,0,0,10.54,79.68,Off,0.97,0.81,0,2.76,0.95,9.41,0.93,9.41,4.07,9.41,0,57
