Row,AC Compressor Active,AC Pressure [kPa],"Accelerator Pedal Sensor, Analog [V]","Accelerator Pedal Sensor, PWM [%]",Adaptation Throttle,"Air Mass, Correction Factor",Ambient Air Pressure [hPa],Ambient Air Temperature [degree C],Battery Voltage [V],Boost Pressure [hPa],Brake Light Switch,Brake Pedal Position (From BCM) [%],Camshaft Shifting Angle Deviation (Exhaust) [deg],Camshaft Shifting Angle Deviation (Inlet) [deg],"Camshaft Shifting Angle, Exhaust [deg]","Camshaft Shifting Angle, Inlet [deg]",Condition Automatic Transmission,Cruise -,Cruise +,Cruise Control Resume,Engine Coolant Level Switch,Engine Coolant Temperature [degree C],Engine Cooling Fan [%],Evap-Flow [kg/h],Exhaust Camshaft Adaptation [deg],Exhaust Camshaft Reset Valve [%],Fuel Pressure [kPa],"Fuel Pressure, Nominal Value [kPa]",Fuel Pump Relay,"Fuel Pump, Duty Cycle [%]",Fuel Temperature [degree C],"Idlespeed, Deviation From Nominal [rpm]",Ignition Angle [deg BTDC],"Injection Time, Bank 1 [ms]",Inlet Camshaft Adaptation (6-Cyl) [deg],Inlet Camshaft Reset Valve [%],Intake Air Temperature [degree C],"Lambda Control, Bank 1",Leakage Air Through Throttle Blade,"Long-Term Fuel Trim Lower Part Load, Bank 1","Long-Term Fuel Trim Upper Part Load, Bank 1",Mass Air Flow [kg/h],Misfire Counter,Misfire Counter 1 (5 Cyl),Misfire Counter 2 (5 Cyl),Misfire Counter 3 (5 Cyl),Misfire Counter 4 (5 Cyl),Misfire Counter 5 (5 Cyl),"Nominal Camshaft Shifting Angle, Exhaust [deg]","Nominal Camshaft Shifting Angle, Inlet [deg]",Nominal Throttle Angle [%],Oil Level [%],Oil Pressure Switch,"Oxygen Front Sensor, Bank 1","Oxygen Rear Sensor, Bank 1 [V]","Purge Valve, Dutycycle [%]","Short-Term Fuel Trim Idle, Bank 1 [%]","Short-Term Fuel Trim, Bank 1",Throttle Angle [%],"Throttle Position Sensor, Potentiometer 1 [V]","Throttle Position Sensor, Potentiometer 1 [%]","Throttle Position Sensor, Potentiometer 2 [V]","Throttle Position Sensor, Potentiometer 2 [%]",Turbo Control Valve Dutycycle [%],Vehicle Speed [km/h]
11,On,943.41,0.41,8.02,OK,0.95,975,-1.50,14.36,970,Off,0,0.25,0.09,0.28,0.03,On,Off,Off,Off,Off,87.75,7.84,0,2.19,41.18,396.82,400,On,46.35,24,-910,37.50,3.30,-1.00,7.84,3.00,C/L,0.10,1.08,1.00,45.40,0,0,0,0,1,0,1,0,7.69,79.68,Off,1.00,0.78,3.12,3.37,0.94,7.45,0.86,7.45,4.14,7.45,0,78
12,On,943.41,0.41,8.02,OK,0.95,975,-1.50,14.36,970,Off,0,0.25,0.09,0.28,0.03,On,Off,Off,Off,Off,87.75,7.84,0,2.19,41.18,396.82,400,On,46.35,24,-910,37.50,3.30,-1.00,7.84,3.00,C/L,0.10,1.08,1.00,45.40,0,0,0,0,1,0,1,0,7.69,79.68,Off,1.00,0.78,3.12,3.37,0.94,7.45,0.86,7.45,4.14,7.45,0,78
13,On,943.41,0.41,8.02,OK,0.95,975,-1.50,14.36,970,Off,0,0.25,0.09,0.28,0.03,On,Off,Off,Off,Off,87.75,7.84,0,2.19,41.18,396.82,400,On,46.35,24,-910,37.50,3.30,-1.00,7.84,3.00,C/L,0.10,1.08,1.00,45.40,0,0,0,0,1,0,1,0,7.69,79.68,Off,1.00,0.78,3.12,3.37,0.94,7.45,0.86,7.45,4.14,7.45,0,78
14,On,943.41,0.41,8.02,OK,0.95,975,-1.50,14.36,970,Off,0,1.01,0.09,0.28,0.03,On,Off,Off,Off,Off,87.75,7.84,0,2.19,41.18,396.82,400,On,46.35,24,-910,37.50,3.30,-1.00,7.84,3.00,C/L,0.10,1.08,1.00,45.40,0,0,0,0,1,0,1,0,7.69,79.68,Off,1.00,0.78,3.12,3.37,0.94,7.45,0.86,7.45,4.14,7.45,0,78
15,On,943.41,0.41,8.02,OK,0.95,975,-1.50,14.36,970,Off,0,1.01,0.36,0.28,0.03,On,Off,Off,Off,Off,87.75,7.84,0,2.19,41.18,396.82,400,On,46.35,24,-910,37.50,3.30,-1.00,7.84,3.00,C/L,0.10,1.08,1.00,45.40,0,0,0,0,1,0,1,0,7.69,79.68,Off,1.00,0.78,3.12,3.37,0.94,7.45,0.86,7.45,4.14,7.45,0,78
16,On,943.41,0.41,8.02,OK,0.95,975,-1.50,14.36,970,Off,0,1.01,0.36,10.50,0.03,On,Off,Off,Off,Off,87.75,7.84,0,2.19,41.18,396.82,400,On,46.35,24,-910,37.50,3.30,-1.00,7.84,3.00,C/L,0.10,1.08,1.00,45.40,0,0,0,0,1,0,1,0,7.69,79.68,Off,1.00,0.78,3.12,3.37,0.94,7.45,0.86,7.45,4.14,7.45,0,78
17,On,943.41,0.41,8.02,OK,0.95,975,-1.50,14.36,970,Off,0,1.01,0.36,10.50,0.36,On,Off,Off,Off,Off,87.75,7.84,0,2.19,41.18,396.82,400,On,46.35,24,-910,37.50,3.30,-1.00,7.84,3.00,C/L,0.10,1.08,1.00,45.40,0,0,0,0,1,0,1,0,7.69,79.68,Off,1.00,0.78,3.12,3.37,0.94,7.45,0.86,7.45,4.14,7.45,0,78
18,On,943.41,0.41,8.02,OK,0.95,975,-1.50,14.36,970,Off,0,1.01,0.36,10.50,0.36,Off,Off,Off,Off,Off,87.75,7.84,0,2.19,41.18,396.82,400,On,46.35,24,-910,37.50,3.30,-1.00,7.84,3.00,C/L,0.10,1.08,1.00,45.40,0,0,0,0,1,0,1,0,7.69,79.68,Off,1.00,0.78,3.12,3.37,0.94,7.45,0.86,7.45,4.14,7.45,0,78
19,On,943.41,0.41,8.02,OK,0.95,975,-1.50,14.36,970,Off,0,1.01,0.36,10.50,0.36,Off,Off,Off,Off,Off,87.75,7.84,0,2.19,41.18,396.82,400,On,46.35,24,-910,37.50,3.30,-1.00,7.84,3.00,C/L,0.10,1.08,1.00,45.40,0,0,0,0,1,0,1,0,7.69,79.68,Off,1.00,0.78,3.12,3.37,0.94,7.45,0.86,7.45,4.14,7.45,0,78
20,On,943.41,0.41,8.02,OK,0.95,975,-1.50,14.36,970,Off,0,1.01,0.36,10.50,0.36,Off,Off,Off,Off,Off,87.75,7.84,0,2.19,41.18,396.82,400,On,46.35,24,-910,37.50,3.30,-1.00,7.84,3.00,C/L,0.10,1.08,1.00,45.40,0,0,0,0,1,0,1,0,7.69,79.68,Off,1.00,0.78,3.12,3.37,0.94,7.45,0.86,7.45,4.14,7.45,0,78
21,On,943.41,0.41,8.02,OK,0.95,975,-1.50,14.36,970,Off,0,1.01,0.36,10.50,0.36,Off,Off,Off,Off,Off,87.75,7.84,0,2.19,41.18,396.82,400,On,46.35,24,-910,37.50,3.30,-1.00,7.84,3.00,C/L,0.10,1.08,1.00,45.40,0,0,0,0,1,0,1,0,7.69,79.68,Off,1.00,0.78,3.12,3.37,0.94,7.45,0.86,7.45,4.14,7.45,0,78
22,On,943.41,0.41,8.02,OK,0.95,975,-1.50,14.36,970,Off,0,1.01,0.36,10.50,0.36,Off,Off,Off,Off,Off,87.75,7.84,0,2.19,41.18,396.82,400,On,46.35,24,-910,37.50,3.30,-1.00,7.84,3.00,C/L,0.10,1.08,1.00,45.40,0,0,0,0,1,0,1,0,7.69,79.68,Off,1.00,0.78,3.12,3.37,0.94,7.45,0.86,7.45,4.14,7.45,0,78
23,On,943.41,0.41,8.02,OK,0.95,975,-1.50,14.36,970,Off,0,1.01,0.36,10.50,0.36,Off,Off,Off,Off,Off,66.00,7.84,0,2.19,41.18,396.82,400,On,46.35,24,-910,37.50,3.30,-1.00,7.84,3.00,C/L,0.10,1.08,1.00,45.40,0,0,0,0,1,0,1,0,7.69,79.68,Off,1.00,0.78,3.12,3.37,0.94,7.45,0.86,7.45,4.14,7.45,0,78
24,On,943.41,0.41,8.02,OK,0.95,975,-1.50,14.36,970,Off,0,1.01,0.36,10.50,0.36,Off,Off,Off,Off,Off,66.00,22.75,0,2.19,41.18,396.82,400,On,46.35,24,-910,37.50,3.30,-1.00,7.84,3.00,C/L,0.10,1.08,1.00,45.40,0,0,0,0,1,0,1,0,7.69,79.68,Off,1.00,0.78,3.12,3.37,0.94,7.45,0.86,7.45,4.14,7.45,0,78
25,On,943.41,0.41,8.02,OK,0.95,975,-1.50,14.36,970,Off,0,1.01,0.36,10.50,0.36,Off,Off,Off,Off,Off,66.00,22.75,0.90,2.19,41.18,396.82,400,On,46.35,24,-910,37.50,3.30,-1.00,7.84,3.00,C/L,0.10,1.08,1.00,45.40,0,0,0,0,1,0,1,0,7.69,79.68,Off,1.00,0.78,3.12,3.37,0.94,7.45,0.86,7.45,4.14,7.45,0,78
26,On,943.41,0.41,8.02,OK,0.95,975,-1.50,14.36,970,Off,0,1.01,0.36,10.50,0.36,Off,Off,Off,Off,Off,66.00,22.75,0.90,1.44,41.18,396.82,400,On,46.35,24,-910,37.50,3.30,-1.00,7.84,3.00,C/L,0.10,1.08,1.00,45.40,0,0,0,0,1,0,1,0,7.69,79.68,Off,1.00,0.78,3.12,3.37,0.94,7.45,0.86,7.45,4.14,7.45,0,78
27,On,943.41,0.41,8.02,OK,0.95,975,-1.50,14.36,970,Off,0,1.01,0.36,10.50,0.36,Off,Off,Off,Off,Off,66.00,22.75,0.90,1.44,41.57,396.82,400,On,46.35,24,-910,37.50,3.30,-1.00,7.84,3.00,C/L,0.10,1.08,1.00,45.40,0,0,0,0,1,0,1,0,7.69,79.68,Off,1.00,0.78,3.12,3.37,0.94,7.45,0.86,7.45,4.14,7.45,0,78
28,On,943.41,0.41,8.02,OK,0.95,975,-1.50,14.36,970,Off,0,1.01,0.36,10.50,0.36,Off,Off,Off,Off,Off,66.00,22.75,0.90,1.44,41.57,403.78,400,On,46.35,24,-910,37.50,3.30,-1.00,7.84,3.00,C/L,0.10,1.08,1.00,45.40,0,0,0,0,1,0,1,0,7.69,79.68,Off,1.00,0.78,3.12,3.37,0.94,7.45,0.86,7.45,4.14,7.45,0,78
29,On,943.41,0.41,8.02,OK,0.95,975,-1.50,14.36,970,Off,0,1.01,0.36,10.50,0.36,Off,Off,Off,Off,Off,66.00,22.75,0.90,1.44,41.57,403.78,400,On,46.35,24,-910,37.50,3.30,-1.00,7.84,3.00,C/L,0.10,1.08,1.00,45.40,0,0,0,0,1,0,1,0,7.69,79.68,Off,1.00,0.78,3.12,3.37,0.94,7.45,0.86,7.45,4.14,7.45,0,78
30,On,943.41,0.41,8.02,OK,0.95,975,-1.50,14.36,970,Off,0,1.01,0.36,10.50,0.36,Off,Off,Off,Off,Off,66.00,22.75,0.90,1.44,41.57,403.78,400,On,46.35,24,-910,37.50,3.30,-1.00,7.84,3.00,C/L,0.10,1.08,1.00,45.40,0,0,0,0,1,0,1,0,7.69,79.68,Off,1.00,0.78,3.12,3.37,0.94,7.45,0.86,7.45,4.14,7.45,0,78
31,On,943.41,0.41,8.02,OK,0.95,975,-1.50,14.36,970,Off,0,1.01,0.36,10.50,0.36,Off,Off,Off,Off,Off,66.00,22.75,0.90,1.44,41.57,403.78,400,On,45.34,24,-910,37.50,3.30,-1.00,7.84,3.00,C/L,0.10,1.08,1.00,45.40,0,0,0,0,1,0,1,0,7.69,79.68,Off,1.00,0.78,3.12,3.37,0.94,7.45,0.86,7.45,4.14,7.45,0,78
32,On,943.41,0.41,8.02,OK,0.95,975,-1.50,14.36,970,Off,0,1.01,0.36,10.50,0.36,Off,Off,Off,Off,Off,66.00,22.75,0.90,1.44,41.57,403.78,400,On,45.34,54,-910,37.50,3.30,-1.00,7.84,3.00,C/L,0.10,1.08,1.00,45.40,0,0,0,0,1,0,1,0,7.69,79.68,Off,1.00,0.78,3.12,3.37,0.94,7.45,0.86,7.45,4.14,7.45,0,78
33,On,943.41,0.41,8.02,OK,0.95,975,-1.50,14.36,970,Off,0,1.01,0.36,10.50,0.36,Off,Off,Off,Off,Off,66.00,22.75,0.90,1.44,41.57,403.78,400,On,45.34,54,-10,37.50,3.30,-1.00,7.84,3.00,C/L,0.10,1.08,1.00,45.40,0,0,0,0,1,0,1,0,7.69,79.68,Off,1.00,0.78,3.12,3.37,0.94,7.45,0.86,7.45,4.14,7.45,0,78
34,On,943.41,0.41,8.02,OK,0.95,975,-1.50,14.36,970,Off,0,1.01,0.36,10.50,0.36,Off,Off,Off,Off,Off,66.00,22.75,0.90,1.44,41.57,403.78,400,On,45.34,54,-10,10.50,3.30,-1.00,7.84,3.00,C/L,0.10,1.08,1.00,45.40,0,0,0,0,1,0,1,0,7.69,79.68,Off,1.00,0.78,3.12,3.37,0.94,7.45,0.86,7.45,4.14,7.45,0,78
35,On,943.41,0.41,8.02,OK,0.95,975,-1.50,14.36,970,Off,0,1.01,0.36,10.50,0.36,Off,Off,Off,Off,Off,66.00,22.75,0.90,1.44,41.57,403.78,400,On,45.34,54,-10,10.50,2.30,-1.00,7.84,3.00,C/L,0.10,1.08,1.00,45.40,0,0,0,0,1,0,1,0,7.69,79.68,Off,1.00,0.78,3.12,3.37,0.94,7.45,0.86,7.45,4.14,7.45,0,78
36,On,943.41,0.41,8.02,OK,0.95,975,-1.50,14.36,970,Off,0,1.01,0.36,10.50,0.36,Off,Off,Off,Off,Off,66.00,22.75,0.90,1.44,41.57,403.78,400,On,45.34,54,-10,10.50,2.30,-1.30,7.84,3.00,C/L,0.10,1.08,1.00,45.40,0,0,0,0,1,0,1,0,7.69,79.68,Off,1.00,0.78,3.12,3.37,0.94,7.45,0.86,7.45,4.14,7.45,0,78
37,On,943.41,0.41,8.02,OK,0.95,975,-1.50,14.36,970,Off,0,1.01,0.36,10.50,0.36,Off,Off,Off,Off,Off,66.00,22.75,0.90,1.44,41.57,403.78,400,On,45.34,54,-10,10.50,2.30,-1.30,7.84,3.00,C/L,0.10,1.08,1.00,45.40,0,0,0,0,1,0,1,0,7.69,79.68,Off,1.00,0.78,3.12,3.37,0.94,7.45,0.86,7.45,4.14,7.45,0,78
38,On,943.41,0.41,8.02,OK,0.95,975,-1.50,14.36,970,Off,0,1.01,0.36,10.50,0.36,Off,Off,Off,Off,Off,66.00,22.75,0.90,1.44,41.57,403.78,400,On,45.34,54,-10,10.50,2.30,-1.30,7.84,27.75,C/L,0.10,1.08,1.00,45.40,0,0,0,0,1,0,1,0,7.69,79.68,Off,1.00,0.78,3.12,3.37,0.94,7.45,0.86,7.45,4.14,7.45,0,78
39,On,943.41,0.41,8.02,OK,0.95,975,-1.50,14.36,970,Off,0,1.01,0.36,10.50,0.36,Off,Off,Off,Off,Off,66.00,22.75,0.90,1.44,41.57,403.78,400,On,45.34,54,-10,10.50,2.30,-1.30,7.84,27.75,C/L,0.10,1.08,1.00,45.40,0,0,0,0,1,0,1,0,7.69,79.68,Off,1.00,0.78,3.12,3.37,0.94,7.45,0.86,7.45,4.14,7.45,0,78
40,On,943.41,0.41,8.02,OK,0.95,975,-1.50,14.36,970,Off,0,1.01,0.36,10.50,0.36,Off,Off,Off,Off,Off,66.00,22.75,0.90,1.44,41.57,403.78,400,On,45.34,54,-10,10.50,2.30,-1.30,7.84,27.75,C/L,0.20,1.08,1.00,45.40,0,0,0,0,1,0,1,0,7.69,79.68,Off,1.00,0.78,3.12,3.37,0.94,7.45,0.86,7.45,4.14,7.45,0,78
41,On,943.41,0.41,8.02,OK,0.95,975,-1.50,14.36,970,Off,0,1.01,0.36,10.50,0.36,Off,Off,Off,Off,Off,66.00,22.75,0.90,1.44,41.57,403.78,400,On,45.34,54,-10,10.50,2.30,-1.30,7.84,27.75,C/L,0.20,1.07,1.00,45.40,0,0,0,0,1,0,1,0,7.69,79.68,Off,1.00,0.78,3.12,3.37,0.94,7.45,0.86,7.45,4.14,7.45,0,78
42,On,943.41,0.41,8.02,OK,0.95,975,-1.50,14.36,970,Off,0,1.01,0.36,10.50,0.36,Off,Off,Off,Off,Off,66.00,22.75,0.90,1.44,41.57,403.78,400,On,45.34,54,-10,10.50,2.30,-1.30,7.84,27.75,C/L,0.20,1.07,1.00,45.40,0,0,0,0,1,0,1,0,7.69,79.68,Off,1.00,0.78,3.12,3.37,0.94,7.45,0.86,7.45,4.14,7.45,0,78
43,On,943.41,0.41,8.02,OK,0.95,975,-1.50,14.36,970,Off,0,1.01,0.36,10.50,0.36,Off,Off,Off,Off,Off,66.00,22.75,0.90,1.44,41.57,403.78,400,On,45.34,54,-10,10.50,2.30,-1.30,7.84,27.75,C/L,0.20,1.07,1.00,10.20,0,0,0,0,1,0,1,0,7.69,79.68,Off,1.00,0.78,3.12,3.37,0.94,7.45,0.86,7.45,4.14,7.45,0,78
44,On,943.41,0.41,8.02,OK,0.95,975,-1.50,14.36,970,Off,0,1.01,0.36,10.50,0.36,Off,Off,Off,Off,Off,66.00,22.75,0.90,1.44,41.57,403.78,400,On,45.34,54,-10,10.50,2.30,-1.30,7.84,27.75,C/L,0.20,1.07,1.00,10.20,0,0,0,0,1,0,1,0,7.69,79.68,Off,1.00,0.78,3.12,3.37,0.94,7.45,0.86,7.45,4.14,7.45,0,78
45,On,943.41,0.41,8.02,OK,0.95,975,-1.50,14.36,970,Off,0,1.01,0.36,10.50,0.36,Off,Off,Off,Off,Off,66.00,22.75,0.90,1.44,41.57,403.78,400,On,45.34,54,-10,10.50,2.30,-1.30,7.84,27.75,C/L,0.20,1.07,1.00,10.20,0,0,0,0,1,0,1,0,7.69,79.68,Off,1.00,0.78,3.12,3.37,0.94,7.45,0.86,7.45,4.14,7.45,0,78
46,On,943.41,0.41,8.02,OK,0.95,975,-1.50,14.36,970,Off,0,1.01,0.36,10.50,0.36,Off,Off,Off,Off,Off,66.00,22.75,0.90,1.44,41.57,403.78,400,On,45.34,54,-10,10.50,2.30,-1.30,7.84,27.75,C/L,0.20,1.07,1.00,10.20,0,0,0,0,1,0,1,0,7.69,79.68,Off,1.00,0.78,3.12,3.37,0.94,7.45,0.86,7.45,4.14,7.45,0,78
47,On,943.41,0.41,8.02,OK,0.95,975,-1.50,14.36,970,Off,0,1.01,0.36,10.50,0.36,Off,Off,Off,Off,Off,66.00,22.75,0.90,1.44,41.57,403.78,400,On,45.34,54,-10,10.50,2.30,-1.30,7.84,27.75,C/L,0.20,1.07,1.00,10.20,0,0,0,0,1,0,1,0,7.69,79.68,Off,1.00,0.78,3.12,3.37,0.94,7.45,0.86,7.45,4.14,7.45,0,78
48,On,943.41,0.41,8.02,OK,0.95,975,-1.50,14.36,970,Off,0,1.01,0.36,10.50,0.36,Off,Off,Off,Off,Off,66.00,22.75,0.90,1.44,41.57,403.78,400,On,45.34,54,-10,10.50,2.30,-1.30,7.84,27.75,C/L,0.20,1.07,1.00,10.20,0,0,0,0,0,0,1,0,7.69,79.68,Off,1.00,0.78,3.12,3.37,0.94,7.45,0.86,7.45,4.14,7.45,0,78
49,On,943.41,0.41,8.02,OK,0.95,975,-1.50,14.36,970,Off,0,1.01,0.36,10.50,0.36,Off,Off,Off,Off,Off,66.00,22.75,0.90,1.44,41.57,403.78,400,On,45.34,54,-10,10.50,2.30,-1.30,7.84,27.75,C/L,0.20,1.07,1.00,10.20,0,0,0,0,0,0,1,0,7.69,79.68,Off,1.00,0.78,3.12,3.37,0.94,7.45,0.86,7.45,4.14,7.45,0,78
50,On,943.41,0.41,8.02,OK,0.95,975,-1.50,14.36,970,Off,0,1.01,0.36,10.50,0.36,Off,Off,Off,Off,Off,66.00,22.75,0.90,1.44,41.57,403.78,400,On,45.34,54,-10,10.50,2.30,-1.30,7.84,27.75,C/L,0.20,1.07,1.00,10.20,0,0,0,0,0,0,9,0,7.69,79.68,Off,1.00,0.78,3.12,3.37,0.94,7.45,0.86,7.45,4.14,7.45,0,78
51,On,943.41,0.41,8.02,OK,0.95,975,-1.50,14.36,970,Off,0,1.01,0.36,10.50,0.36,Off,Off,Off,Off,Off,66.00,22.75,0.90,1.44,41.57,403.78,400,On,45.34,54,-10,10.50,2.30,-1.30,7.84,27.75,C/L,0.20,1.07,1.00,10.20,0,0,0,0,0,0,9,0,7.69,79.68,Off,1.00,0.78,3.12,3.37,0.94,7.45,0.86,7.45,4.14,7.45,0,78
52,On,943.41,0.41,8.02,OK,0.95,975,-1.50,14.36,970,Off,0,1.01,0.36,10.50,0.36,Off,Off,Off,Off,Off,66.00,22.75,0.90,1.44,41.57,403.78,400,On,45.34,54,-10,10.50,2.30,-1.30,7.84,27.75,C/L,0.20,1.07,1.00,10.20,0,0,0,0,0,0,9,0,2.13,79.68,Off,1.00,0.78,3.12,3.37,0.94,7.45,0.86,7.45,4.14,7.45,0,78
53,On,943.41,0.41,8.02,OK,0.95,975,-1.50,14.36,970,Off,0,1.01,0.36,10.50,0.36,Off,Off,Off,Off,Off,66.00,22.75,0.90,1.44,41.57,403.78,400,On,45.34,54,-10,10.50,2.30,-1.30,7.84,27.75,C/L,0.20,1.07,1.00,10.20,0,0,0,0,0,0,9,0,2.13,79.68,Off,1.00,0.78,3.12,3.37,0.94,7.45,0.86,7.45,4.14,7.45,0,78
