Row,Acceleration Pedal Position [%],Battery Voltage [V],Cruise Control Active,Engine Coolant Temperature [degree C],Engine Running Status ECM,Engine Speed [rpm],Engine Torque [Nm],Expected Gear Ratio,Gear Ratio,Gear Selector Position,Gear Selector Position A,Gear Selector Position B,Gear Selector Position C,Gear Selector Position PA,Ignition Status ECM,In Rpm Speed NC Sensor [rpm],Kick Down Status,Lever Unit AW55 GT,Lever Unit PRND43L,Oil Temperature [degree C],Quick Shift Function From GSM On/Off,Quick Shift Gear Change From GSM,Quick Shift Mode,Solenoid S1 & S2 Current [mA],Solenoid S1 Status,Solenoid S2 Status,Solenoid S3 Current [mA],Solenoid S3 Status,Solenoid S4 & S5 Current [mA],Solenoid S4 Status,Solenoid S5 Status,Solenoid SLS Current [A],Solenoid SLT Current [A],Solenoid SLU Current [A],Torque Control [Nm],Torque Limitation Requested [Nm],Torque Reduction When Changing Gear [Nm],Vehicle Speed ABS [km/h],Vehicle Speed SP Sensor [km/h],Winter Mode Status
40,0,13.53,Cruise Not Active,89,Engine Running,666,3,4.66,65.53,P,Low,High,High,Low,Ignition Is On,647,Not Active,P,P,45,Off,No Gear Change,Normal,0,Off,Off,0,Off,0,Off,Off,1.00,0.86,0.98,511,330,3,0,0,0
41,0,13.53,Cruise Not Active,89,Engine Running,666,3,4.66,65.53,P,Low,High,High,Low,Ignition Is On,647,Not Active,P,P,45,Off,No Gear Change,Normal,0,Off,Off,0,Off,0,Off,Off,1.00,0.86,0.98,511,330,3,0,0,Off
42,0,13.14,Cruise Not Active,90,Engine Running,648,18,4.66,0,D,High,Low,Low,High,Ignition Is On,0,Not Active,D,D,45,Off,No Gear Change,Normal,868,On,Off,938,On,0,Off,Off,0.64,0.93,0.21,511,330,17,0,0,Off
43,0,13.14,Cruise Not Active,90,Engine Running,680,16,4.66,65.53,D,High,Low,Low,High,Ignition Is On,62,Not Active,D,D,45,Off,No Gear Change,Normal,1780,On,On,938,On,0,Off,Off,0.64,0.94,0.20,511,330,16,1,0,Off
44,0,13.05,Cruise Not Active,90,Engine Running,668,16,4.66,5.16,D,High,Low,Low,High,Ignition Is On,201,Not Active,D,D,45,Off,No Gear Change,Normal,1780,On,On,926,On,0,Off,Off,0.64,0.93,0.20,511,330,16,3,2,Off
45,0,13.08,Cruise Not Active,90,Engine Running,661,15,4.66,4.87,D,High,Low,Low,High,Ignition Is On,383,Not Active,D,D,45,Off,No Gear Change,Normal,1755,On,On,920,On,0,Off,Off,0.64,0.93,0.20,511,330,15,4,4,Off
46,0,13.30,Cruise Not Active,90,Engine Running,639,17,4.66,4.81,D,High,Low,Low,High,Ignition Is On,502,Not Active,D,D,45,Off,No Gear Change,Normal,1760,On,On,923,On,0,Off,Off,0.63,0.91,0.20,511,330,14,7,5,Off
47,6,13.53,Cruise Not Active,90,Engine Running,1172,55,4.66,4.75,D,High,Low,Low,High,Ignition Is On,874,Not Active,D,D,45,Off,No Gear Change,Normal,1726,On,On,908,On,0,Off,Off,0.64,0.93,0.20,511,330,54,10,9,Off
48,0,13.38,Cruise Not Active,90,Engine Running,710,7,4.66,3.40,D,High,Low,Low,High,Ignition Is On,667,Not Active,D,D,45,Off,No Gear Change,Normal,1711,On,On,914,On,0,Off,Off,0.55,0.82,0.20,511,330,6,10,10,Off
49,8,13.51,Cruise Not Active,90,Engine Running,1347,68,4.66,4.71,D,High,Low,Low,High,Ignition Is On,1137,Not Active,D,D,45,Off,No Gear Change,Normal,1736,On,On,923,On,0,Off,Off,0.64,0.93,0.20,511,330,67,12,12,Off
50,6,13.40,Cruise Not Active,90,Engine Running,1079,46,4.66,4.70,D,High,Low,Low,High,Ignition Is On,1141,Not Active,D,D,45,Off,No Gear Change,Normal,1716,On,On,911,On,0,Off,Off,0.61,0.82,0.98,511,330,47,13,12,Off
51,6,13.57,Cruise Not Active,90,Engine Running,1360,62,3.03,3.73,D,High,Low,Low,High,Ignition Is On,842,Not Active,D,D,45,Off,No Gear Change,Normal,5,Off,Off,926,On,0,Off,Off,0.61,0.89,0.20,511,330,59,15,14,Off
52,11,13.71,Cruise Not Active,90,Engine Running,1492,93,3.03,3.05,D,High,Low,Low,High,Ignition Is On,1055,Not Active,D,D,45,Off,No Gear Change,Normal,5,Off,Off,923,On,0,Off,Off,0.59,0.87,0.20,511,330,95,21,18,Off
53,16,13.69,Cruise Not Active,89,Engine Running,1738,102,3.03,3.05,D,High,Low,Low,High,Ignition Is On,1417,Not Active,D,D,45,Off,No Gear Change,Normal,5,Off,Off,920,On,0,Off,Off,0.62,0.81,0.67,511,330,101,27,24,Off
54,11,13.53,Cruise Not Active,89,Engine Running,1792,73,1.98,3.01,D,High,Low,Low,High,Ignition Is On,1292,Not Active,D,D,45,Off,No Gear Change,Normal,5,Off,Off,911,On,961,On,Off,0.62,0.90,0.20,511,511,75,29,28,Off
55,6,13.61,Cruise Not Active,89,Engine Running,1403,52,1.98,1.98,D,High,Low,Low,High,Ignition Is On,1138,Not Active,D,D,45,Off,No Gear Change,Normal,5,Off,Off,902,On,942,On,Off,0.49,0.76,0.20,511,511,45,28,29,Off
56,0,13.51,Cruise Not Active,89,Engine Running,826,-6,1.98,1.98,D,High,Low,Low,High,Ignition Is On,1036,Not Active,D,D,45,Off,No Gear Change,Normal,5,Off,Off,891,On,947,On,Off,0.48,0.74,0.20,511,511,-5,25,27,Off
57,0,13.40,Cruise Not Active,88,Engine Running,749,-5,3.03,1.98,D,High,Low,Low,High,Ignition Is On,819,Not Active,D,D,45,Off,No Gear Change,Normal,5,Off,Off,879,On,1760,On,On,0.99,0.96,0.50,511,330,-5,16,22,Off
58,0,13.01,Cruise Not Active,88,Engine Running,717,2,4.66,2.84,D,High,Low,Low,High,Ignition Is On,730,Not Active,D,D,46,Off,No Gear Change,Normal,5,Off,Off,873,On,0,Off,Off,0.89,0.79,0.86,511,330,1,10,12,Off
59,0,13.44,Cruise Not Active,88,Engine Running,654,6,4.66,3.52,D,High,Low,Low,High,Ignition Is On,582,Not Active,D,D,46,Off,No Gear Change,Normal,5,Off,Off,882,On,0,Off,Off,0.65,0.93,0.22,511,330,5,4,8,Off
60,0,12.89,Cruise Not Active,88,Engine Running,643,18,4.66,4.51,D,High,Low,Low,High,Ignition Is On,253,Not Active,D,D,46,Off,No Gear Change,Normal,1696,On,On,870,On,0,Off,Off,0.64,0.88,0.20,511,330,15,2,2,Off
61,15,13.42,Cruise Not Active,88,Engine Running,1387,113,4.66,4.89,D,High,Low,Low,High,Ignition Is On,563,Not Active,D,D,46,Off,No Gear Change,Normal,1736,On,On,891,On,0,Off,Off,0.34,0.49,0.20,511,330,106,14,6,Off
62,22,13.44,Cruise Not Active,88,Engine Running,2047,145,3.03,4.71,D,High,Low,Low,High,Ignition Is On,1722,Not Active,D,D,46,Off,No Gear Change,Normal,5,Off,Off,896,On,0,Off,Off,0.61,0.89,0.21,511,330,135,23,19,Off
63,8,13.69,Cruise Not Active,88,Engine Running,1555,68,3.03,3.05,D,High,Low,Low,High,Ignition Is On,1393,Not Active,D,D,46,Off,No Gear Change,Normal,5,Off,Off,882,On,1785,On,On,0.76,0.81,0.40,511,330,70,24,23,Off
64,10,13.44,Cruise Not Active,88,Engine Running,1461,81,1.98,1.99,D,High,Low,Low,High,Ignition Is On,972,Not Active,D,D,46,Off,No Gear Change,Normal,5,Off,Off,885,On,937,On,Off,0.60,0.88,0.20,511,511,80,26,25,Off
65,11,13.51,Cruise Not Active,88,Engine Running,1504,82,1.98,1.98,D,High,Low,Low,High,Ignition Is On,1031,Not Active,D,D,47,Off,No Gear Change,Normal,5,Off,Off,882,On,932,On,Off,0.64,0.93,0.20,511,511,75,26,27,Off
66,4,13.57,Cruise Not Active,88,Engine Running,1180,44,1.98,1.98,D,High,Low,Low,High,Ignition Is On,1006,Not Active,D,D,47,Off,No Gear Change,Normal,5,Off,Off,864,On,922,On,Off,0.54,0.77,0.20,511,511,43,24,26,Off
67,0,13.53,Cruise Not Active,88,Engine Running,782,-3,1.98,1.98,D,High,Low,Low,High,Ignition Is On,874,Not Active,D,D,47,Off,No Gear Change,Normal,5,Off,Off,879,On,917,On,Off,0.55,0.78,0.20,511,330,-2,20,23,Off
68,0,13.28,Cruise Not Active,88,Engine Running,743,0,3.03,2.03,D,High,Low,Low,High,Ignition Is On,792,Not Active,D,D,47,Off,No Gear Change,Normal,5,Off,Off,864,On,1741,On,On,1.00,0.96,0.60,163,330,0,18,19,Off
69,27,13.79,Cruise Not Active,88,Engine Running,2096,180,3.03,3.05,D,High,Low,Low,High,Ignition Is On,1395,Not Active,D,D,47,Off,No Gear Change,Normal,5,Off,Off,891,On,0,Off,Off,0.50,0.77,0.20,511,330,172,31,23,Off
70,27,13.75,Cruise Not Active,88,Engine Running,2501,186,1.98,3.04,D,High,Low,Low,High,Ignition Is On,2159,Not Active,D,D,47,Off,No Gear Change,Normal,5,Off,Off,867,On,1746,On,On,0.69,0.74,0.20,511,330,174,42,37,Off
71,27,13.55,Cruise Not Active,88,Engine Running,2380,191,1.98,1.99,D,High,Low,Low,High,Ignition Is On,1752,Not Active,D,D,47,Off,No Gear Change,Normal,5,Off,Off,876,On,917,On,Off,0.61,0.45,0.20,511,511,185,49,46,Off
72,19,13.57,Cruise Not Active,88,Engine Running,2167,128,1.34,1.65,D,High,Low,Low,High,Ignition Is On,1382,Not Active,D,D,47,Off,No Gear Change,Normal,0,Off,Off,3,Off,917,On,Off,0.56,0.80,0.48,511,511,128,52,51,Off
73,16,13.71,Cruise Not Active,88,Engine Running,1797,108,1.34,1.34,D,High,Low,Low,High,Ignition Is On,1365,Not Active,D,D,47,Off,No Gear Change,Normal,0,Off,Off,3,Off,912,On,Off,0.56,0.82,0.52,511,511,104,53,53,Off
74,9,13.69,Cruise Not Active,88,Engine Running,1537,63,1.34,1.34,D,High,Low,Low,High,Ignition Is On,1387,Not Active,D,D,47,Off,No Gear Change,Normal,0,Off,Off,3,Off,912,On,Off,0.50,0.77,0.48,511,511,69,54,53,Off
75,21,13.69,Cruise Not Active,88,Engine Running,1963,153,1.34,1.34,D,High,Low,Low,High,Ignition Is On,1458,Not Active,D,D,47,Off,No Gear Change,Normal,0,Off,Off,3,Off,907,On,Off,0.47,0.74,0.56,511,511,147,58,56,Off
76,20,13.71,Cruise Not Active,89,Engine Running,1667,88,1.34,1.34,D,High,Low,Low,High,Ignition Is On,1519,Not Active,D,D,47,Off,No Gear Change,Normal,0,Off,Off,3,Off,907,On,Off,0.52,0.78,0.98,511,511,82,57,58,Off
77,0,13.67,Cruise Not Active,89,Engine Running,1479,-21,1.34,1.34,D,High,Low,Low,High,Ignition Is On,1460,Not Active,D,D,47,Off,No Gear Change,Normal,0,Off,Off,3,Off,887,On,Off,0.52,0.79,1.00,511,511,-21,54,56,Off
78,0,13.61,Cruise Not Active,89,Engine Running,1411,-21,1.34,1.34,D,High,Low,Low,High,Ignition Is On,1401,Not Active,D,D,48,Off,No Gear Change,Normal,0,Off,Off,3,Off,887,On,Off,0.52,0.78,1.00,511,511,-21,52,54,Off
79,0,13.53,Cruise Not Active,90,Engine Running,1350,-21,1.34,1.34,D,High,Low,Low,High,Ignition Is On,1338,Not Active,D,D,48,Off,No Gear Change,Normal,0,Off,Off,3,Off,887,On,Off,0.52,0.78,1.00,511,511,-21,50,52,Off
80,0,13.34,Cruise Not Active,90,Engine Running,1254,-21,1.34,1.34,D,High,Low,Low,High,Ignition Is On,1217,Not Active,D,D,48,Off,No Gear Change,Normal,0,Off,Off,3,Off,878,On,Off,0.52,0.80,0.21,511,511,-21,42,47,Off
81,0,13.32,Cruise Not Active,90,Engine Running,881,-7,1.34,1.34,D,High,Low,Low,High,Ignition Is On,968,Not Active,D,D,48,Off,No Gear Change,Normal,0,Off,Off,3,Off,1677,On,On,0.96,0.61,0.20,511,511,-6,32,37,Off
82,0,13.28,Cruise Not Active,90,Engine Running,815,-8,1.98,1.98,D,High,Low,Low,High,Ignition Is On,1135,Not Active,D,D,48,Off,No Gear Change,Normal,5,Off,Off,893,On,858,On,Off,0.54,0.80,0.20,511,511,-7,26,29,Off
83,0,13.30,Cruise Not Active,90,Engine Running,736,14,1.98,1.99,D,High,Low,Low,High,Ignition Is On,1038,Not Active,D,D,48,Off,No Gear Change,Normal,5,Off,Off,905,On,887,On,Off,0.50,0.77,0.20,511,511,20,29,27,Off
84,17,13.51,Cruise Not Active,90,Engine Running,1657,106,1.98,1.99,D,High,Low,Low,High,Ignition Is On,1210,Not Active,D,D,48,Off,No Gear Change,Normal,5,Off,Off,896,On,878,On,Off,0.46,0.69,0.20,511,511,106,36,31,Off
85,27,13.59,Cruise Not Active,90,Engine Running,2222,179,1.98,1.98,D,High,Low,Low,High,Ignition Is On,1540,Not Active,D,D,48,Off,No Gear Change,Normal,5,Off,Off,891,On,878,On,Off,0.46,0.67,0.20,511,511,177,45,40,Off
86,27,13.61,Cruise Not Active,89,Engine Running,2375,184,1.98,1.99,D,High,Low,Low,High,Ignition Is On,1916,Not Active,D,D,48,Off,No Gear Change,Normal,5,Off,Off,879,On,878,On,Off,0.46,0.65,0.20,511,511,182,55,50,Off
87,29,13.65,Cruise Not Active,89,Engine Running,2674,206,1.98,1.98,D,High,Low,Low,High,Ignition Is On,2325,Not Active,D,D,48,Off,No Gear Change,Normal,0,Off,Off,6,Off,1721,On,On,0.67,0.74,0.20,511,511,205,66,61,Off
88,29,13.71,Cruise Not Active,89,Engine Running,2534,217,1.34,1.34,D,High,Low,Low,High,Ignition Is On,1815,Not Active,D,D,48,Off,No Gear Change,Normal,0,Off,Off,3,Off,878,On,Off,0.53,0.80,0.20,511,511,216,75,70,Off
89,29,13.73,Cruise Not Active,89,Engine Running,2622,204,1.34,1.34,D,High,Low,Low,High,Ignition Is On,2037,Not Active,D,D,49,Off,No Gear Change,Normal,0,Off,Off,3,Off,873,On,Off,0.47,0.73,1.00,511,511,203,81,79,Off
90,16,13.55,Cruise Not Active,89,Engine Running,2118,107,1.02,1.34,D,High,Low,Low,High,Ignition Is On,2101,Not Active,D,D,49,Off,No Gear Change,Normal,937,Off,On,3,Off,868,On,Off,0.43,0.69,0.99,511,511,110,83,82,Off
91,25,13.51,Cruise Not Active,89,Engine Running,1651,177,1.02,1.02,D,High,Low,Low,High,Ignition Is On,1660,Not Active,D,D,49,Off,No Gear Change,Normal,927,Off,On,3,Off,863,On,Off,0.34,0.59,1.00,511,511,178,86,85,Off
92,29,13.61,Cruise Not Active,89,Engine Running,1705,223,1.02,1.02,D,High,Low,Low,High,Ignition Is On,1728,Not Active,D,D,49,Off,No Gear Change,Normal,922,Off,On,3,Off,863,On,Off,0.34,0.59,1.00,511,511,213,89,88,Off
93,29,13.53,Cruise Not Active,89,Engine Running,1775,224,1.02,1.02,D,High,Low,Low,High,Ignition Is On,1797,Not Active,D,D,49,Off,No Gear Change,Normal,917,Off,On,3,Off,863,On,Off,0.34,0.46,0.23,511,511,225,94,91,Off
94,65,13.63,Cruise Not Active,89,Engine Running,3233,323,1.34,1.34,D,High,Low,Low,High,Ignition Is On,2545,Not Active,D,D,50,Off,No Gear Change,Normal,0,Off,Off,3,Off,873,On,Off,0.46,0.46,0.20,511,511,323,104,98,Off
95,66,13.77,Cruise Not Active,89,Engine Running,3381,312,1.34,1.34,D,High,Low,Low,High,Ignition Is On,2830,Not Active,D,D,50,Off,No Gear Change,Normal,0,Off,Off,3,Off,873,On,Off,0.46,0.33,0.57,511,511,328,115,109,Off
96,33,13.44,Cruise Not Active,90,Engine Running,3177,197,1.02,1.34,D,High,Low,Low,High,Ignition Is On,3046,Not Active,D,D,50,Off,No Gear Change,Normal,912,Off,On,3,Off,858,On,Off,0.64,0.68,0.73,511,511,176,119,118,Off
97,8,13.51,Cruise Not Active,90,Engine Running,2327,-6,1.02,1.02,D,High,Low,Low,High,Ignition Is On,2326,Not Active,D,D,50,Off,No Gear Change,Normal,907,Off,On,3,Off,853,On,Off,0.55,0.81,1,511,511,-6,116,119,Off
98,0,13.57,Cruise Not Active,90,Engine Running,2276,-24,1.02,1.02,D,High,Low,Low,High,Ignition Is On,2260,Not Active,D,D,51,Off,No Gear Change,Normal,902,Off,On,3,Off,853,On,Off,0.55,0.82,1.00,511,511,-24,112,115,Off
99,0,13.63,Cruise Not Active,90,Engine Running,2209,-24,1.02,1.02,D,High,Low,Low,High,Ignition Is On,2198,Not Active,D,D,51,Off,No Gear Change,Normal,897,Off,On,3,Off,853,On,Off,0.55,0.81,1.00,511,511,-24,110,112,Off
100,0,13.53,Cruise Not Active,90,Engine Running,2148,-24,1.02,1.02,D,High,Low,Low,High,Ignition Is On,2137,Not Active,D,D,51,Off,No Gear Change,Normal,892,Off,On,3,Off,853,On,Off,0.55,0.81,1,511,511,-24,106,109,Off
101,0,13.59,Cruise Not Active,90,Engine Running,2092,-23,1.02,1.02,D,High,Low,Low,High,Ignition Is On,2082,Not Active,D,D,51,Off,No Gear Change,Normal,892,Off,On,3,Off,848,On,Off,0.55,0.82,1,511,511,-23,104,106,Off
102,0,13.59,Cruise Not Active,90,Engine Running,2037,-23,1.02,1.02,D,High,Low,Low,High,Ignition Is On,2025,Not Active,D,D,51,Off,No Gear Change,Normal,887,Off,On,3,Off,848,On,Off,0.60,0.86,1.00,511,511,-23,102,103,Off
103,8,13.53,Cruise Not Active,90,Engine Running,2002,30,1.02,1.02,D,High,Low,Low,High,Ignition Is On,1996,Not Active,D,D,51,Off,No Gear Change,Normal,882,Off,On,3,Off,843,On,Off,0.57,0.82,1,511,511,16,100,102,Off
104,9,13.55,Cruise Not Active,90,Engine Running,1973,67,1.02,1.02,D,High,Low,Low,High,Ignition Is On,1974,Not Active,D,D,51,Off,No Gear Change,Normal,878,Off,On,3,Off,843,On,Off,0.60,0.87,1,511,511,82,100,101,Off
105,4,13.46,Cruise Not Active,89,Engine Running,1962,30,1.02,1.02,D,High,Low,Low,High,Ignition Is On,1964,Not Active,D,D,52,Off,No Gear Change,Normal,878,Off,On,3,Off,843,On,Off,0.60,0.88,1,511,511,38,99,100,Off
