Row,AC Compressor Active,AC Pressure [kPa],"Accelerator Pedal Sensor, Analog [V]","Accelerator Pedal Sensor, PWM [%]",Adaptation Throttle,"Air Mass, Correction Factor",Ambient Air Pressure [hPa],Ambient Air Temperature [degree C],Battery Voltage [V],Boost Pressure [hPa],Brake Light Switch,Brake Pedal Position (From BCM) [%],Camshaft Shifting Angle Deviation (Exhaust) [deg],Camshaft Shifting Angle Deviation (Inlet) [deg],"Camshaft Shifting Angle, Exhaust [deg]","Camshaft Shifting Angle, Inlet [deg]",Condition Automatic Transmission,Cruise -,Cruise +,Cruise Control Resume,Engine Coolant Level Switch,Engine Coolant Temperature [degree C],Engine Cooling Fan [%],Evap-Flow [kg/h],Exhaust Camshaft Adaptation [deg],Exhaust Camshaft Reset Valve [%],Fuel Pressure [kPa],"Fuel Pressure, Nominal Value [kPa]",Fuel Pump Relay,"Fuel Pump, Duty Cycle [%]",Fuel Temperature [degree C],"Idlespeed, Deviation From Nominal [rpm]",Ignition Angle [deg BTDC],"Injection Time, Bank 1 [ms]",Inlet Camshaft Adaptation (6-Cyl) [deg],Inlet Camshaft Reset Valve [%],Intake Air Temperature [degree C],"Lambda Control, Bank 1",Leakage Air Through Throttle Blade,"Long-Term Fuel Trim Lower Part Load, Bank 1","Long-Term Fuel Trim Upper Part Load, Bank 1",Mass Air Flow [kg/h],Misfire Counter,Misfire Counter 1 (5 Cyl),Misfire Counter 2 (5 Cyl),Misfire Counter 3 (5 Cyl),Misfire Counter 4 (5 Cyl),Misfire Counter 5 (5 Cyl),"Nominal Camshaft Shifting Angle, Exhaust [deg]","Nominal Camshaft Shifting Angle, Inlet [deg]",Nominal Throttle Angle [%],Oil Level [%],Oil Pressure Switch,"Oxygen Front Sensor, Bank 1","Oxygen Rear Sensor, Bank 1 [V]","Purge Valve, Dutycycle [%]","Short-Term Fuel Trim Idle, Bank 1 [%]","Short-Term Fuel Trim, Bank 1",Throttle Angle [%],"Throttle Position Sensor, Potentiometer 1 [V]","Throttle Position Sensor, Potentiometer 1 [%]","Throttle Position Sensor, Potentiometer 2 [V]","Throttle Position Sensor, Potentiometer 2 [%]",Turbo Control Valve Dutycycle [%],Vehicle Speed [km/h]
11,Off,188.15,0.79,16.03,OK,0.97,975,-0.75,14.57,1020,Off,0,-0.32,-0.36,-0.61,9.85,On,Off,Off,Off,Off,87.75,7.84,2.10,2.19,7.84,401.10,400,On,48.31,18,-1280,40.50,4.80,-1.00,43.53,4.50,C/L,0.20,1.08,1.00,105.40,0,0,0,0,0,0,0,0,13.98,79.68,Off,0.99,0.59,99.60,3.37,0.99,13.33,1.10,13.73,3.90,13.73,0,127
12,Off,188.15,0.79,16.03,OK,0.97,975,-0.75,14.57,1020,Off,0,-0.32,-0.36,-0.61,9.85,On,Off,Off,Off,Off,87.75,7.84,2.10,2.19,7.84,401.10,400,On,48.31,18,-1280,40.50,4.80,-1.00,43.53,4.50,C/L,0.20,1.08,1.00,105.40,0,0,0,0,0,0,0,0,13.98,79.68,Off,0.99,0.59,99.60,3.37,0.99,13.33,1.10,13.73,3.90,13.73,0,127
13,Off,188.15,0.79,16.03,OK,0.97,975,-0.75,14.57,1020,Off,0,-0.32,-0.36,-0.61,9.85,On,Off,Off,Off,Off,87.75,7.84,2.10,2.19,7.84,401.10,400,On,48.31,18,-1280,40.50,4.80,-1.00,43.53,4.50,C/L,0.20,1.08,1.00,105.40,0,0,0,0,0,0,0,0,13.98,79.68,Off,0.99,0.59,99.60,3.37,0.99,13.33,1.10,13.73,3.90,13.73,0,127
14,Off,188.15,0.79,16.03,OK,0.97,975,-0.75,14.57,1020,Off,0,-0.27,-0.36,-0.61,9.85,On,Off,Off,Off,Off,87.75,7.84,2.10,2.19,7.84,401.10,400,On,48.31,18,-1280,40.50,4.80,-1.00,43.53,4.50,C/L,0.20,1.08,1.00,105.40,0,0,0,0,0,0,0,0,13.98,79.68,Off,0.99,0.59,99.60,3.37,0.99,13.33,1.10,13.73,3.90,13.73,0,127
15,Off,188.15,0.79,16.03,OK,0.97,975,-0.75,14.57,1020,Off,0,-0.27,-1.05,-0.61,9.85,On,Off,Off,Off,Off,87.75,7.84,2.10,2.19,7.84,401.10,400,On,48.31,18,-1280,40.50,4.80,-1.00,43.53,4.50,C/L,0.20,1.08,1.00,105.40,0,0,0,0,0,0,0,0,13.98,79.68,Off,0.99,0.59,99.60,3.37,0.99,13.33,1.10,13.73,3.90,13.73,0,127
16,Off,188.15,0.79,16.03,OK,0.97,975,-0.75,14.57,1020,Off,0,-0.27,-1.05,-0.34,9.85,On,Off,Off,Off,Off,87.75,7.84,2.10,2.19,7.84,401.10,400,On,48.31,18,-1280,40.50,4.80,-1.00,43.53,4.50,C/L,0.20,1.08,1.00,105.40,0,0,0,0,0,0,0,0,13.98,79.68,Off,0.99,0.59,99.60,3.37,0.99,13.33,1.10,13.73,3.90,13.73,0,127
17,Off,188.15,0.79,16.03,OK,0.97,975,-0.75,14.57,1020,Off,0,-0.27,-1.05,-0.34,3.69,On,Off,Off,Off,Off,87.75,7.84,2.10,2.19,7.84,401.10,400,On,48.31,18,-1280,40.50,4.80,-1.00,43.53,4.50,C/L,0.20,1.08,1.00,105.40,0,0,0,0,0,0,0,0,13.98,79.68,Off,0.99,0.59,99.60,3.37,0.99,13.33,1.10,13.73,3.90,13.73,0,127
18,Off,188.15,0.79,16.03,OK,0.97,975,-0.75,14.57,1020,Off,0,-0.27,-1.05,-0.34,3.69,On,Off,Off,Off,Off,87.75,7.84,2.10,2.19,7.84,401.10,400,On,48.31,18,-1280,40.50,4.80,-1.00,43.53,4.50,C/L,0.20,1.08,1.00,105.40,0,0,0,0,0,0,0,0,13.98,79.68,Off,0.99,0.59,99.60,3.37,0.99,13.33,1.10,13.73,3.90,13.73,0,127
19,Off,188.15,0.79,16.03,OK,0.97,975,-0.75,14.57,1020,Off,0,-0.27,-1.05,-0.34,3.69,On,Off,Off,Off,Off,87.75,7.84,2.10,2.19,7.84,401.10,400,On,48.31,18,-1280,40.50,4.80,-1.00,43.53,4.50,C/L,0.20,1.08,1.00,105.40,0,0,0,0,0,0,0,0,13.98,79.68,Off,0.99,0.59,99.60,3.37,0.99,13.33,1.10,13.73,3.90,13.73,0,127
20,Off,188.15,0.79,16.03,OK,0.97,975,-0.75,14.57,1020,Off,0,-0.27,-1.05,-0.34,3.69,On,Off,Off,Off,Off,87.75,7.84,2.10,2.19,7.84,401.10,400,On,48.31,18,-1280,40.50,4.80,-1.00,43.53,4.50,C/L,0.20,1.08,1.00,105.40,0,0,0,0,0,0,0,0,13.98,79.68,Off,0.99,0.59,99.60,3.37,0.99,13.33,1.10,13.73,3.90,13.73,0,127
21,Off,188.15,0.79,16.03,OK,0.97,975,-0.75,14.57,1020,Off,0,-0.27,-1.05,-0.34,3.69,On,Off,Off,Off,Off,87.75,7.84,2.10,2.19,7.84,401.10,400,On,48.31,18,-1280,40.50,4.80,-1.00,43.53,4.50,C/L,0.20,1.08,1.00,105.40,0,0,0,0,0,0,0,0,13.98,79.68,Off,0.99,0.59,99.60,3.37,0.99,13.33,1.10,13.73,3.90,13.73,0,127
22,Off,188.15,0.79,16.03,OK,0.97,975,-0.75,14.57,1020,Off,0,-0.27,-1.05,-0.34,3.69,On,Off,Off,Off,Off,87.75,7.84,2.10,2.19,7.84,401.10,400,On,48.31,18,-1280,40.50,4.80,-1.00,43.53,4.50,C/L,0.20,1.08,1.00,105.40,0,0,0,0,0,0,0,0,13.98,79.68,Off,0.99,0.59,99.60,3.37,0.99,13.33,1.10,13.73,3.90,13.73,0,127
23,Off,188.15,0.79,16.03,OK,0.97,975,-0.75,14.57,1020,Off,0,-0.27,-1.05,-0.34,3.69,On,Off,Off,Off,Off,87.75,7.84,2.10,2.19,7.84,401.10,400,On,48.31,18,-1280,40.50,4.80,-1.00,43.53,4.50,C/L,0.20,1.08,1.00,105.40,0,0,0,0,0,0,0,0,13.98,79.68,Off,0.99,0.59,99.60,3.37,0.99,13.33,1.10,13.73,3.90,13.73,0,127
24,Off,188.15,0.79,16.03,OK,0.97,975,-0.75,14.57,1020,Off,0,-0.27,-1.05,-0.34,3.69,On,Off,Off,Off,Off,87.75,7.84,2.10,2.19,7.84,401.10,400,On,48.31,18,-1280,40.50,4.80,-1.00,43.53,4.50,C/L,0.20,1.08,1.00,105.40,0,0,0,0,0,0,0,0,13.98,79.68,Off,0.99,0.59,99.60,3.37,0.99,13.33,1.10,13.73,3.90,13.73,0,127
25,Off,188.15,0.79,16.03,OK,0.97,975,-0.75,14.57,1020,Off,0,-0.27,-1.05,-0.34,3.69,On,Off,Off,Off,Off,87.75,7.84,0.14,2.19,7.84,401.10,400,On,48.31,18,-1280,40.50,4.80,-1.00,43.53,4.50,C/L,0.20,1.08,1.00,105.40,0,0,0,0,0,0,0,0,13.98,79.68,Off,0.99,0.59,99.60,3.37,0.99,13.33,1.10,13.73,3.90,13.73,0,127
26,Off,188.15,0.79,16.03,OK,0.97,975,-0.75,14.57,1020,Off,0,-0.27,-1.05,-0.34,3.69,On,Off,Off,Off,Off,87.75,7.84,0.14,2.19,7.84,401.10,400,On,48.31,18,-1280,40.50,4.80,-1.00,43.53,4.50,C/L,0.20,1.08,1.00,105.40,0,0,0,0,0,0,0,0,13.98,79.68,Off,0.99,0.59,99.60,3.37,0.99,13.33,1.10,13.73,3.90,13.73,0,127
27,Off,188.15,0.79,16.03,OK,0.97,975,-0.75,14.57,1020,Off,0,-0.27,-1.05,-0.34,3.69,On,Off,Off,Off,Off,87.75,7.84,0.14,2.19,43.53,401.10,400,On,48.31,18,-1280,40.50,4.80,-1.00,43.53,4.50,C/L,0.20,1.08,1.00,105.40,0,0,0,0,0,0,0,0,13.98,79.68,Off,0.99,0.59,99.60,3.37,0.99,13.33,1.10,13.73,3.90,13.73,0,127
28,Off,188.15,0.79,16.03,OK,0.97,975,-0.75,14.57,1020,Off,0,-0.27,-1.05,-0.34,3.69,On,Off,Off,Off,Off,87.75,7.84,0.14,2.19,43.53,399.07,400,On,48.31,18,-1280,40.50,4.80,-1.00,43.53,4.50,C/L,0.20,1.08,1.00,105.40,0,0,0,0,0,0,0,0,13.98,79.68,Off,0.99,0.59,99.60,3.37,0.99,13.33,1.10,13.73,3.90,13.73,0,127
29,Off,188.15,0.79,16.03,OK,0.97,975,-0.75,14.57,1020,Off,0,-0.27,-1.05,-0.34,3.69,On,Off,Off,Off,Off,87.75,7.84,0.14,2.19,43.53,399.07,400,On,48.31,18,-1280,40.50,4.80,-1.00,43.53,4.50,C/L,0.20,1.08,1.00,105.40,0,0,0,0,0,0,0,0,13.98,79.68,Off,0.99,0.59,99.60,3.37,0.99,13.33,1.10,13.73,3.90,13.73,0,127
30,Off,188.15,0.79,16.03,OK,0.97,975,-0.75,14.57,1020,Off,0,-0.27,-1.05,-0.34,3.69,On,Off,Off,Off,Off,87.75,7.84,0.14,2.19,43.53,399.07,400,On,48.31,18,-1280,40.50,4.80,-1.00,43.53,4.50,C/L,0.20,1.08,1.00,105.40,0,0,0,0,0,0,0,0,13.98,79.68,Off,0.99,0.59,99.60,3.37,0.99,13.33,1.10,13.73,3.90,13.73,0,127
31,Off,188.15,0.79,16.03,OK,0.97,975,-0.75,14.57,1020,Off,0,-0.27,-1.05,-0.34,3.69,On,Off,Off,Off,Off,87.75,7.84,0.14,2.19,43.53,399.07,400,On,49.40,18,-1280,40.50,4.80,-1.00,43.53,4.50,C/L,0.20,1.08,1.00,105.40,0,0,0,0,0,0,0,0,13.98,79.68,Off,0.99,0.59,99.60,3.37,0.99,13.33,1.10,13.73,3.90,13.73,0,127
32,Off,188.15,0.79,16.03,OK,0.97,975,-0.75,14.57,1020,Off,0,-0.27,-1.05,-0.34,3.69,On,Off,Off,Off,Off,87.75,7.84,0.14,2.19,43.53,399.07,400,On,49.40,19,-1280,40.50,4.80,-1.00,43.53,4.50,C/L,0.20,1.08,1.00,105.40,0,0,0,0,0,0,0,0,13.98,79.68,Off,0.99,0.59,99.60,3.37,0.99,13.33,1.10,13.73,3.90,13.73,0,127
33,Off,188.15,0.79,16.03,OK,0.97,975,-0.75,14.57,1020,Off,0,-0.27,-1.05,-0.34,3.69,On,Off,Off,Off,Off,87.75,7.84,0.14,2.19,43.53,399.07,400,On,49.40,19,-1280,40.50,4.80,-1.00,43.53,4.50,C/L,0.20,1.08,1.00,105.40,0,0,0,0,0,0,0,0,13.98,79.68,Off,0.99,0.59,99.60,3.37,0.99,13.33,1.10,13.73,3.90,13.73,0,127
34,Off,188.15,0.79,16.03,OK,0.97,975,-0.75,14.57,1020,Off,0,-0.27,-1.05,-0.34,3.69,On,Off,Off,Off,Off,87.75,7.84,0.14,2.19,43.53,399.07,400,On,49.40,19,-1280,33.00,4.80,-1.00,43.53,4.50,C/L,0.20,1.08,1.00,105.40,0,0,0,0,0,0,0,0,13.98,79.68,Off,0.99,0.59,99.60,3.37,0.99,13.33,1.10,13.73,3.90,13.73,0,127
35,Off,188.15,0.79,16.03,OK,0.97,975,-0.75,14.57,1020,Off,0,-0.27,-1.05,-0.34,3.69,On,Off,Off,Off,Off,87.75,7.84,0.14,2.19,43.53,399.07,400,On,49.40,19,-1280,33.00,7.61,-1.00,43.53,4.50,C/L,0.20,1.08,1.00,105.40,0,0,0,0,0,0,0,0,13.98,79.68,Off,0.99,0.59,99.60,3.37,0.99,13.33,1.10,13.73,3.90,13.73,0,127
36,Off,188.15,0.79,16.03,OK,0.97,975,-0.75,14.57,1020,Off,0,-0.27,-1.05,-0.34,3.69,On,Off,Off,Off,Off,87.75,7.84,0.14,2.19,43.53,399.07,400,On,49.40,19,-1280,33.00,7.61,-1.00,43.53,4.50,C/L,0.20,1.08,1.00,105.40,0,0,0,0,0,0,0,0,13.98,79.68,Off,0.99,0.59,99.60,3.37,0.99,13.33,1.10,13.73,3.90,13.73,0,127
37,Off,188.15,0.79,16.03,OK,0.97,975,-0.75,14.57,1020,Off,0,-0.27,-1.05,-0.34,3.69,On,Off,Off,Off,Off,87.75,7.84,0.14,2.19,43.53,399.07,400,On,49.40,19,-1280,33.00,7.61,-1.00,45.10,4.50,C/L,0.20,1.08,1.00,105.40,0,0,0,0,0,0,0,0,13.98,79.68,Off,0.99,0.59,99.60,3.37,0.99,13.33,1.10,13.73,3.90,13.73,0,127
38,Off,188.15,0.79,16.03,OK,0.97,975,-0.75,14.57,1020,Off,0,-0.27,-1.05,-0.34,3.69,On,Off,Off,Off,Off,87.75,7.84,0.14,2.19,43.53,399.07,400,On,49.40,19,-1280,33.00,7.61,-1.00,45.10,4.50,C/L,0.20,1.08,1.00,105.40,0,0,0,0,0,0,0,0,13.98,79.68,Off,0.99,0.59,99.60,3.37,0.99,13.33,1.10,13.73,3.90,13.73,0,127
39,Off,188.15,0.79,16.03,OK,0.97,975,-0.75,14.57,1020,Off,0,-0.27,-1.05,-0.34,3.69,On,Off,Off,Off,Off,87.75,7.84,0.14,2.19,43.53,399.07,400,On,49.40,19,-1280,33.00,7.61,-1.00,45.10,4.50,C/L,0.20,1.08,1.00,105.40,0,0,0,0,0,0,0,0,13.98,79.68,Off,0.99,0.59,99.60,3.37,0.99,13.33,1.10,13.73,3.90,13.73,0,127
40,Off,188.15,0.79,16.03,OK,0.97,975,-0.75,14.57,1020,Off,0,-0.27,-1.05,-0.34,3.69,On,Off,Off,Off,Off,87.75,7.84,0.14,2.19,43.53,399.07,400,On,49.40,19,-1280,33.00,7.61,-1.00,45.10,4.50,C/L,0.20,1.08,1.00,105.40,0,0,0,0,0,0,0,0,13.98,79.68,Off,0.99,0.59,99.60,3.37,0.99,13.33,1.10,13.73,3.90,13.73,0,127
41,Off,188.15,0.79,16.03,OK,0.97,975,-0.75,14.57,1020,Off,0,-0.27,-1.05,-0.34,3.69,On,Off,Off,Off,Off,87.75,7.84,0.14,2.19,43.53,399.07,400,On,49.40,19,-1280,33.00,7.61,-1.00,45.10,4.50,C/L,0.20,1.09,1.00,105.40,0,0,0,0,0,0,0,0,13.98,79.68,Off,0.99,0.59,99.60,3.37,0.99,13.33,1.10,13.73,3.90,13.73,0,127
42,Off,188.15,0.79,16.03,OK,0.97,975,-0.75,14.57,1020,Off,0,-0.27,-1.05,-0.34,3.69,On,Off,Off,Off,Off,87.75,7.84,0.14,2.19,43.53,399.07,400,On,49.40,19,-1280,33.00,7.61,-1.00,45.10,4.50,C/L,0.20,1.09,1.00,105.40,0,0,0,0,0,0,0,0,13.98,79.68,Off,0.99,0.59,99.60,3.37,0.99,13.33,1.10,13.73,3.90,13.73,0,127
43,Off,188.15,0.79,16.03,OK,0.97,975,-0.75,14.57,1020,Off,0,-0.27,-1.05,-0.34,3.69,On,Off,Off,Off,Off,87.75,7.84,0.14,2.19,43.53,399.07,400,On,49.40,19,-1280,33.00,7.61,-1.00,45.10,4.50,C/L,0.20,1.09,1.00,152.10,0,0,0,0,0,0,0,0,13.98,79.68,Off,0.99,0.59,99.60,3.37,0.99,13.33,1.10,13.73,3.90,13.73,0,127
44,Off,188.15,0.79,16.03,OK,0.97,975,-0.75,14.57,1020,Off,0,-0.27,-1.05,-0.34,3.69,On,Off,Off,Off,Off,87.75,7.84,0.14,2.19,43.53,399.07,400,On,49.40,19,-1280,33.00,7.61,-1.00,45.10,4.50,C/L,0.20,1.09,1.00,152.10,0,0,0,0,0,0,0,0,13.98,79.68,Off,0.99,0.59,99.60,3.37,0.99,13.33,1.10,13.73,3.90,13.73,0,127
45,Off,188.15,0.79,16.03,OK,0.97,975,-0.75,14.57,1020,Off,0,-0.27,-1.05,-0.34,3.69,On,Off,Off,Off,Off,87.75,7.84,0.14,2.19,43.53,399.07,400,On,49.40,19,-1280,33.00,7.61,-1.00,45.10,4.50,C/L,0.20,1.09,1.00,152.10,0,0,0,0,0,0,0,0,13.98,79.68,Off,0.99,0.59,99.60,3.37,0.99,13.33,1.10,13.73,3.90,13.73,0,127
46,Off,188.15,0.79,16.03,OK,0.97,975,-0.75,14.57,1020,Off,0,-0.27,-1.05,-0.34,3.69,On,Off,Off,Off,Off,87.75,7.84,0.14,2.19,43.53,399.07,400,On,49.40,19,-1280,33.00,7.61,-1.00,45.10,4.50,C/L,0.20,1.09,1.00,152.10,0,0,0,0,0,0,0,0,13.98,79.68,Off,0.99,0.59,99.60,3.37,0.99,13.33,1.10,13.73,3.90,13.73,0,127
47,Off,188.15,0.79,16.03,OK,0.97,975,-0.75,14.57,1020,Off,0,-0.27,-1.05,-0.34,3.69,On,Off,Off,Off,Off,87.75,7.84,0.14,2.19,43.53,399.07,400,On,49.40,19,-1280,33.00,7.61,-1.00,45.10,4.50,C/L,0.20,1.09,1.00,152.10,0,0,0,0,0,0,0,0,13.98,79.68,Off,0.99,0.59,99.60,3.37,0.99,13.33,1.10,13.73,3.90,13.73,0,127
48,Off,188.15,0.79,16.03,OK,0.97,975,-0.75,14.57,1020,Off,0,-0.27,-1.05,-0.34,3.69,On,Off,Off,Off,Off,87.75,7.84,0.14,2.19,43.53,399.07,400,On,49.40,19,-1280,33.00,7.61,-1.00,45.10,4.50,C/L,0.20,1.09,1.00,152.10,0,0,0,0,0,0,0,0,13.98,79.68,Off,0.99,0.59,99.60,3.37,0.99,13.33,1.10,13.73,3.90,13.73,0,127
49,Off,188.15,0.79,16.03,OK,0.97,975,-0.75,14.57,1020,Off,0,-0.27,-1.05,-0.34,3.69,On,Off,Off,Off,Off,87.75,7.84,0.14,2.19,43.53,399.07,400,On,49.40,19,-1280,33.00,7.61,-1.00,45.10,4.50,C/L,0.20,1.09,1.00,152.10,0,0,0,0,0,0,0,0,13.98,79.68,Off,0.99,0.59,99.60,3.37,0.99,13.33,1.10,13.73,3.90,13.73,0,127
50,Off,188.15,0.79,16.03,OK,0.97,975,-0.75,14.57,1020,Off,0,-0.27,-1.05,-0.34,3.69,On,Off,Off,Off,Off,87.75,7.84,0.14,2.19,43.53,399.07,400,On,49.40,19,-1280,33.00,7.61,-1.00,45.10,4.50,C/L,0.20,1.09,1.00,152.10,0,0,0,0,0,0,0,0,13.98,79.68,Off,0.99,0.59,99.60,3.37,0.99,13.33,1.10,13.73,3.90,13.73,0,127
51,Off,188.15,0.79,16.03,OK,0.97,975,-0.75,14.57,1020,Off,0,-0.27,-1.05,-0.34,3.69,On,Off,Off,Off,Off,87.75,7.84,0.14,2.19,43.53,399.07,400,On,49.40,19,-1280,33.00,7.61,-1.00,45.10,4.50,C/L,0.20,1.09,1.00,152.10,0,0,0,0,0,0,0,9,13.98,79.68,Off,0.99,0.59,99.60,3.37,0.99,13.33,1.10,13.73,3.90,13.73,0,127
52,Off,188.15,0.79,16.03,OK,0.97,975,-0.75,14.57,1020,Off,0,-0.27,-1.05,-0.34,3.69,On,Off,Off,Off,Off,87.75,7.84,0.14,2.19,43.53,399.07,400,On,49.40,19,-1280,33.00,7.61,-1.00,45.10,4.50,C/L,0.20,1.09,1.00,152.10,0,0,0,0,0,0,0,9,17.50,79.68,Off,0.99,0.59,99.60,3.37,0.99,13.33,1.10,13.73,3.90,13.73,0,127
