Row,+BM Voltage [V],4WD Switch,A/T Oil Temperature 1 [degree C],A/T Oil Temperature 2 [degree C],Accel Fully Close Learn Count1 [deg],Accel Fully Close Learn Count2 [deg],Accel Sens. No.1 Volt % [%],Accel Sens. No.2 Volt % [%],Accel Sensor Out No.1 [V],Accel Sensor Out No.2 [V],Accelerator Idle Position,Accelerator Position [%],AF Lambda (Bank1 Sensor1),AF Lambda (Bank2 Sensor1),AFS Current (Bank1 Sensor1) [mA],AFS Current (Bank2 Sensor1) [mA],AFS Voltage (Bank1 Sensor1) [V],AFS Voltage (Bank2 Sensor1) [V],All Cylinders Misfire Count,Atmosphere Pressure [kPa],Av Engine Speed of All Cyl [rpm],Battery Voltage [V],Calculate Load [%],Catalyst Temp (Bank1 Sensor1) [degree C],Catalyst Temp B1S2 [degree C],Catalyst Temp (Bank2 Sensor1) [degree C],Catalyst Temp B2S2 [degree C],Closed Throttle Position Switch,Coolant Temp [degree C],Electrical Load Signal 1,Electrical Load Signal 2,Engine Speed [rpm],EVAP (Purge) VSV [%],EVAP Monitor,EVAP Monitor,EVAP Monitor CMPL,EVAP Monitor ENA,Evap Purge Flow [%],EVAP Purge VSV,EVAP System Vent Valve,FC TAU,Fuel Cut Condition,Fuel Pump Speed Control,Fuel Pump/Speed Status,Fuel System Monitor,Fuel System Monitor CMPL,Fuel System Monitor ENA,Fuel System Monitor Result,Fuel System Status Count1,Fuel System Status Count2,Heated Cat Monitor CMPL,Heated Cat Monitor ENA,Heated Catalyst Monitor,Heated Catalyst Monitor,Heater Monitor CMPL,Heater Monitor ENA,Idle Fuel Cut,IG OFF Elapsed Time [min],IGN Advance [deg],Ignition Trig. Count,Initial Intake Air Temp [degree C],Injection Volum (Cylinder1) [ml],Injector(Port) [us],Intake Air [degree C],Knock Correct Learn Value [degree CA],Knock Feedback Value [degree CA],Lock Up,Long FT (Bank1 Sensor1) [%],Long FT (Bank2 Sensor1) [%],MAF [gm/s],MIL,MIL on Run Distance [km],MISFIRE LOAD [g/rev],Misfire Margin [%],Misfire Monitor,Misfire Monitor CMPL,Misfire Monitor ENA,MISFIRE RPM [rpm],Neutral Position Switch Signal,O2 Heater B1S2,O2 Heater B2S2,O2 Heater Curr Val B1S2 [A],O2 Heater Curr Val B2S2 [A],O2S B1S2 [V],O2S B2S2 [V],O2S Impedance B1S2 [ohm],O2S Impedance B2S2 [ohm],O2S(Air/FuelS) Heater Monitor,O2S(Air/FuelS) Heater Monitor,O2S(Air/FuelS) Monitor,O2S(Air/FuelS) Monitor,O2S(Air/FuelS) Monitor CMPL,O2S(Air/FuelS) Monitor ENA,OBD Requirements,Open Side Malfunction,Power Steering Signal,Purge Cut VSV Duty [%],Purge Density Learn Value,Running Time from MIL ON [min],Shift Status,Shift Switch Status (2 Range),Shift Switch Status (3 Range),Shift Switch Status (D Range),Shift Switch Status (L Range),Shift Switch Status (R Range),Shift Switch Status(4 Range),Short FT (Bank1 Sensor1) [%],Short FT (Bank2 Sensor1) [%],SLT Solenoid Status,SLU Solenoid Status,SPD (NT) [rpm],SPD (SP2) [km/h],ST1,Target Air-Fuel Ratio,TC and TE1,TC Terminal,Throttle Fully Close Learn [V],Throttle Idle Position,Throttle Motor Current [A],Throttle Motor DUTY [%],Throttle Motor Duty (Close) [%],Throttle Motor Duty (Open) [%],Throttle Position Command [V],Throttle Position No.1 [V],Throttle Position No.2 [V],Throttle Require Position [V],Throttle Sens Open Pos Count1 [V],Throttle Sens Open Pos Count2 [V],Throttle Sensor Count2 Volt % [%],Throttle Sensor Position [%],Throttle Sensor Volt % [%],Time after DTC Cleared [min],TOTAL FT Count1,TOTAL FT Count2,Transfer L4,Transmission Type,Transmission Type2,Vacuum Pump,Vapor Pressure (Calculated) [kPa],Vapor Pressure Pump [kPa],Vehicle Load [%],Vehicle Speed [km/h],VN Turbo Type,VVT Aim Angle Count1 [%],VVT Aim Angle Count2 [%],VVT Change Angle Count1 [degree FR],VVT Change Angle Count2 [degree FR],VVT Control Status Count1,VVT Control Status Count2,VVT OCV Duty Count1 [%],VVT OCV Duty Count2 [%]
1664,14.103,ON,38.750,48.750,19.531,39.551,15.686,31.765,0.781,1.582,ON,0,0.997,1.000,-0.059,-0.051,3.200,3.215,0,98,51199.219,13.906,27.451,614.200,536.600,614.200,536.600,ON,80,OFF,OFF,1211.500,0,Avail,Compl,Incmpl,Enable,0,OFF,OFF,OFF,OFF,ON,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,27,52,7.500,0.098,2225,-3,21.875,-3,OFF,2.344,5.469,6.070,OFF,0,0,7,Avail,Compl,Enable,0,OFF,ACTIVE,ACTIVE,0.957,0.942,0.135,0.155,47.660,46.039,Avail,Compl,Avail,Compl,Compl,Enable,OBD II (California ARB),OFF,OFF,0,0.629,0,4th,OFF,OFF,ON,OFF,OFF,OFF,0,-0.781,ON,OFF,1200,45,OFF,0.979,OFF,OFF,0.684,ON,0.859,15.686,13,0,0.781,0.781,2.363,0.781,0.918,2.031,47.451,0,15.686,263,0.012,0.039,OFF,ECT 5th,NA,OFF,98.758,98.758,12.549,46,Not Avl,0,0,0,0,ON,ON,0,0
1665,14.120,ON,38.750,48.750,19.531,39.551,15.686,31.765,0.781,1.582,ON,0,1.003,0.998,-0.039,-0.055,3.230,3.210,0,98,51199.219,13.886,27.451,614.200,536.600,614.200,536.600,ON,80,OFF,OFF,1205.250,0,Avail,Compl,Incmpl,Enable,0,OFF,OFF,OFF,OFF,ON,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,27,72,7.500,0.098,2192,-3,21.875,-3,OFF,2.344,5.469,5.730,OFF,0,0,7,Avail,Compl,Enable,0,OFF,ACTIVE,ACTIVE,0.957,0.942,0.135,0.155,47.336,46.039,Avail,Compl,Avail,Compl,Compl,Enable,OBD II (California ARB),OFF,OFF,0,0.629,0,4th,OFF,OFF,ON,OFF,OFF,OFF,0,-0.781,ON,OFF,1200,45,ON,0.979,OFF,OFF,0.684,ON,0.078,15.686,1,0,0.781,0.781,2.363,0.781,0.918,2.031,47.451,0,15.686,263,0.016,0.043,OFF,ECT 5th,NA,OFF,98.758,98.780,11.765,48,Not Avl,0,0,0,0,ON,ON,0,0
1666,14.121,ON,38.750,48.750,19.531,39.551,15.686,31.765,0.781,1.582,ON,0,1.012,1.005,-0.004,-0.027,3.288,3.249,0,98,51199.219,13.886,27.451,613.200,535.600,613.200,535.600,ON,80,OFF,OFF,1201.500,0,Avail,Compl,Incmpl,Enable,0,OFF,OFF,OFF,OFF,ON,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,27,89,7.500,0.097,2221,-3,21.875,-3,OFF,2.344,5.469,6.100,OFF,0,0,-10,Avail,Compl,Enable,0,OFF,ACTIVE,ACTIVE,0.957,0.942,0.135,0.155,47.660,46.039,Avail,Compl,Avail,Compl,Compl,Enable,OBD II (California ARB),OFF,OFF,0,0.629,0,4th,OFF,OFF,ON,OFF,OFF,OFF,0.781,-0.781,ON,OFF,1200,45,ON,0.975,OFF,OFF,0.684,ON,0.391,15.686,9,0,0.781,0.781,2.363,0.781,0.918,2.031,47.451,0,15.686,263,0.016,0.043,OFF,ECT 5th,NA,OFF,98.780,98.780,12.549,47,Not Avl,0,0,0,0,ON,ON,0,0
1667,14.120,ON,38.750,48.750,19.531,39.551,15.686,31.765,0.781,1.582,ON,0,1.026,1.024,0.023,0.023,3.337,3.337,0,98,51199.219,13.886,27.843,613.200,535.600,613.200,535.600,ON,80,OFF,OFF,1195.250,0,Avail,Compl,Incmpl,Enable,0,OFF,OFF,OFF,OFF,ON,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,27,110,7.500,0.097,2283,-3,21.875,-3,OFF,2.344,5.469,6.100,OFF,0,0,-10,Avail,Compl,Enable,0,OFF,ACTIVE,ACTIVE,0.957,0.942,0.135,0.155,47.660,46.039,Avail,Compl,Avail,Compl,Compl,Enable,OBD II (California ARB),OFF,OFF,0,0.629,0,4th,OFF,OFF,ON,OFF,OFF,OFF,3.125,1.562,ON,OFF,1200,45,ON,0.960,OFF,OFF,0.684,ON,0.547,15.686,9,0,0.781,0.781,2.363,0.781,0.918,2.031,47.451,0,15.686,263,0.016,0.043,OFF,ECT 5th,NA,OFF,98.780,98.802,12.941,47,Not Avl,0,0,0,0,ON,ON,0,0
1668,14.120,ON,38.750,48.750,19.531,39.551,15.686,31.765,0.781,1.582,ON,0,1.015,1.023,-0.008,0.016,3.283,3.327,0,98,51199.219,13.886,27.451,613.200,535.600,613.200,535.600,ON,80,OFF,OFF,1203,0,Avail,Compl,Incmpl,Enable,0,OFF,OFF,OFF,OFF,ON,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,27,130,7.500,0.097,2290,-3,21.875,-3,OFF,2.344,5.469,6.040,OFF,0,0,-10,Avail,Compl,Enable,0,OFF,ACTIVE,ACTIVE,0.957,0.942,0.155,0.155,47.336,46.039,Avail,Compl,Avail,Compl,Compl,Enable,OBD II (California ARB),OFF,OFF,0,0.629,0,4th,OFF,OFF,ON,OFF,OFF,OFF,3.906,2.344,ON,OFF,1200,45,ON,0.948,OFF,OFF,0.684,ON,0.625,15.686,10,0,0.781,0.781,2.363,0.781,0.918,2.031,47.451,0,15.686,263,0.016,0.043,OFF,ECT 5th,NA,OFF,98.780,98.802,12.549,47,Not Avl,0,0,0,0,ON,ON,0,0
1669,14.120,ON,38.750,48.750,19.531,39.551,15.686,31.765,0.781,1.582,ON,0,0.997,1.007,-0.039,-0.012,3.200,3.254,0,98,51199.219,13.886,27.843,612.100,534.600,612.100,534.600,ON,80,OFF,OFF,1203,0,Avail,Compl,Incmpl,Enable,0,OFF,OFF,OFF,OFF,ON,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,27,150,7.500,0.101,2290,-3,21.875,-3,OFF,2.344,5.469,6.040,OFF,0,0,5,Avail,Compl,Enable,0,OFF,ACTIVE,ACTIVE,0.957,0.942,0.155,0.155,47.336,46.039,Avail,Compl,Avail,Compl,Compl,Enable,OBD II (California ARB),OFF,OFF,0,0.629,0,4th,OFF,OFF,ON,OFF,OFF,OFF,3.125,2.344,ON,OFF,1200,45,ON,0.947,OFF,OFF,0.684,ON,0.625,15.686,9,0,0.781,0.781,2.363,0.781,0.918,2.031,47.451,0,15.686,263,0.020,0.043,OFF,ECT 5th,NA,OFF,98.780,98.802,12.549,46,Not Avl,0,0,0,0,ON,ON,0,0
1670,14.120,ON,38.750,48.750,19.531,39.551,15.686,31.765,0.781,1.582,ON,0,0.986,0.992,-0.098,-0.078,3.137,3.171,0,98,51199.219,13.886,27.843,612.100,534.600,612.100,534.600,ON,80,OFF,OFF,1202.250,0,Avail,Compl,Incmpl,Enable,0,OFF,OFF,OFF,OFF,ON,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,27,171,7.500,0.101,2272,-3,21.875,-3,OFF,2.344,5.469,6.100,OFF,0,0,5,Avail,Compl,Enable,0,OFF,ACTIVE,ACTIVE,0.957,0.942,0.155,0.155,47.984,46.039,Avail,Compl,Avail,Compl,Compl,Enable,OBD II (California ARB),OFF,OFF,0,0.629,0,4th,OFF,OFF,ON,OFF,OFF,OFF,2.344,2.344,ON,OFF,1200,45,ON,0.951,OFF,OFF,0.684,ON,0.547,15.686,9,0,0.781,0.781,2.363,0.781,0.918,2.031,47.451,0,15.686,263,0.020,0.047,OFF,ECT 5th,NA,OFF,98.780,98.802,12.549,45,Not Avl,0,0,0,0,ON,ON,0,0
1671,14.120,ON,38.750,48.750,19.531,39.551,15.686,31.765,0.781,1.582,ON,0,0.987,0.987,-0.094,-0.094,3.147,3.147,0,98,51199.219,13.886,27.843,612.100,534.600,612.100,534.600,ON,80,OFF,OFF,1203.750,0,Avail,Compl,Incmpl,Enable,0,OFF,OFF,OFF,OFF,ON,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,27,197,7.500,0.101,2257,-3,21.875,-3,OFF,2.344,5.469,6.100,OFF,0,0,5,Avail,Compl,Enable,0,OFF,ACTIVE,ACTIVE,0.957,0.942,0.155,0.155,47.012,46.363,Avail,Compl,Avail,Compl,Compl,Enable,OBD II (California ARB),OFF,OFF,0,0.629,0,4th,OFF,OFF,ON,OFF,OFF,OFF,1.562,0.781,ON,OFF,1200,45,ON,0.960,OFF,OFF,0.684,ON,0.547,15.686,8,0,0.781,0.781,2.363,0.781,0.918,2.031,47.451,0,15.686,263,0.023,0.047,OFF,ECT 5th,NA,OFF,98.780,98.802,12.549,45,Not Avl,0,0,0,0,ON,ON,0,0
1672,14.120,ON,38.750,48.750,19.531,39.551,15.686,31.765,0.781,1.582,ON,0,0.993,0.989,-0.074,-0.082,3.176,3.161,0,98,51199.219,13.886,27.843,611,533.500,611,533.500,ON,80,OFF,OFF,1195.250,0,Avail,Compl,Incmpl,Enable,0,OFF,OFF,OFF,OFF,ON,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,27,217,7.500,0.100,2268,-3,21.875,-3,OFF,2.344,5.469,6.100,OFF,0,0,34,Avail,Compl,Enable,0,OFF,ACTIVE,Not Act,0.957,0.942,0.155,0.155,47.012,45.715,Avail,Compl,Avail,Compl,Compl,Enable,OBD II (California ARB),OFF,OFF,0,0.629,0,4th,OFF,OFF,ON,OFF,OFF,OFF,0.781,0.781,ON,OFF,1200,45,ON,0.965,OFF,OFF,0.684,ON,0.547,15.686,9,0,0.781,0.781,2.363,0.781,0.918,2.031,47.451,0,15.686,263,0.023,0.047,OFF,ECT 5th,NA,OFF,98.802,98.802,12.941,47,Not Avl,0,0,0,0,ON,ON,0,0
1673,14.120,ON,38.750,48.750,19.531,39.551,15.686,31.765,0.781,1.582,ON,0,0.992,0.994,-0.078,-0.066,3.171,3.191,0,98,51199.219,13.886,27.843,611,533.500,611,533.500,ON,80,OFF,OFF,1189,0,Avail,Compl,Incmpl,Enable,0,OFF,OFF,OFF,OFF,ON,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,27,239,7.500,0.100,2265,-3,21.875,-3,OFF,2.344,5.469,6.070,OFF,0,0,34,Avail,Compl,Enable,0,OFF,ACTIVE,ACTIVE,0.957,0.942,0.155,0.155,46.363,46.039,Avail,Compl,Avail,Compl,Compl,Enable,OBD II (California ARB),OFF,OFF,0,0.629,0,4th,OFF,OFF,ON,OFF,OFF,OFF,0.781,0.781,ON,OFF,1200,45,ON,0.968,OFF,OFF,0.684,ON,0.547,15.686,9,0,0.781,0.781,2.363,0.781,0.918,2.031,47.451,0,15.686,263,0.023,0.051,OFF,ECT 5th,NA,OFF,98.802,98.802,12.941,46,Not Avl,0,0,0,0,ON,ON,0,0
1674,14.117,ON,38.750,48.750,19.531,39.551,15.686,31.765,0.781,1.582,ON,0,0.992,0.995,-0.078,-0.062,3.171,3.196,0,98,51199.219,13.886,27.843,609.900,532.500,609.900,532.500,ON,80,OFF,OFF,1189,0,Avail,Compl,Incmpl,Enable,0,OFF,OFF,OFF,OFF,ON,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,27,266,7.500,0.100,2265,-3,21.875,-3,OFF,2.344,5.469,6.100,OFF,0,0,26,Avail,Compl,Enable,0,OFF,ACTIVE,ACTIVE,0.957,0.942,0.155,0.155,47.012,46.363,Avail,Compl,Avail,Compl,Compl,Enable,OBD II (California ARB),OFF,OFF,0,0.629,0,4th,OFF,OFF,ON,OFF,OFF,OFF,0,0,ON,OFF,1200,44,ON,0.972,OFF,OFF,0.684,ON,0.625,15.686,9,0,0.781,0.781,2.363,0.781,0.918,2.031,47.451,0,15.686,263,0.023,0.051,OFF,ECT 5th,NA,OFF,98.802,98.802,12.941,46,Not Avl,0,0,0,0,ON,ON,0,0
1675,14.117,ON,38.750,48.750,19.531,39.551,15.686,31.765,0.781,1.582,ON,0,0.994,0.995,-0.070,-0.062,3.181,3.196,0,98,51199.219,13.886,27.843,609.900,532.500,609.900,532.500,ON,80,OFF,OFF,1200,0,Avail,Compl,Incmpl,Enable,0,OFF,OFF,OFF,OFF,ON,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,27,286,7.500,0.100,2247,-3,21.875,-3,OFF,2.344,5.469,6.090,OFF,0,0,26,Avail,Compl,Enable,0,OFF,ACTIVE,ACTIVE,0.957,0.942,0.155,0.155,47.012,46.363,Avail,Compl,Avail,Compl,Compl,Enable,OBD II (California ARB),OFF,OFF,0,0.629,0,4th,OFF,OFF,ON,OFF,OFF,OFF,0,0,ON,OFF,1200,44,ON,0.976,OFF,OFF,0.684,ON,0.625,15.686,9,0,0.781,0.781,2.363,0.781,0.918,2.031,47.451,0,15.686,263,0.023,0.051,OFF,ECT 5th,NA,OFF,98.802,98.802,12.549,46,Not Avl,0,0,0,0,ON,ON,0,0
1676,14.105,ON,38.750,48.750,19.531,39.551,15.686,31.765,0.781,1.582,ON,0,0.998,1.000,-0.059,-0.043,3.200,3.225,0,98,51199.219,13.886,27.843,609.900,532.500,609.900,532.500,ON,80,OFF,OFF,1189.750,0,Avail,Compl,Incmpl,Enable,0,OFF,OFF,OFF,OFF,ON,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,26.500,305,7.500,0.100,2257,-3,21.875,-3,OFF,2.344,5.469,6.100,OFF,0,0,26,Avail,Compl,Enable,0,OFF,ACTIVE,ACTIVE,0.957,0.942,0.155,0.155,47.012,46.039,Avail,Compl,Avail,Compl,Compl,Enable,OBD II (California ARB),OFF,OFF,0,0.629,0,4th,OFF,OFF,ON,OFF,OFF,OFF,0,0,ON,OFF,1200,44,ON,0.976,OFF,OFF,0.684,ON,0.625,15.686,11,0,0.781,0.781,2.363,0.781,0.918,2.031,47.451,0,15.686,263,0.023,0.051,OFF,ECT 5th,NA,OFF,98.802,98.824,12.941,46,Not Avl,0,0,0,0,ON,ON,0,0
1677,14.120,ON,38.750,48.750,19.531,39.551,15.686,31.765,0.781,1.582,ON,0,1.005,1.003,-0.031,-0.039,3.244,3.230,0,98,51199.219,13.886,27.843,609.900,532.500,609.900,532.500,ON,80,OFF,OFF,1188.250,0,Avail,Compl,Incmpl,Enable,0,OFF,OFF,OFF,OFF,ON,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,26.500,323,7.500,0.100,2265,-3,21.875,-3,OFF,2.344,5.469,6.100,OFF,0,0,26,Avail,Compl,Enable,0,OFF,ACTIVE,ACTIVE,0.957,0.938,0.155,0.155,47.012,46.039,Avail,Compl,Avail,Compl,Compl,Enable,OBD II (California ARB),OFF,OFF,0,0.629,0,4th,OFF,OFF,ON,OFF,OFF,OFF,0.781,0.781,ON,OFF,1150,44,ON,0.974,OFF,OFF,0.684,ON,0.625,15.686,10,0,0.781,0.781,2.363,0.781,0.918,2.031,47.451,0,15.686,263,0.023,0.051,OFF,ECT 5th,NA,OFF,98.824,98.824,12.941,45,Not Avl,0,0,0,0,ON,ON,0,0
1678,14.120,ON,38.750,48.750,19.531,39.551,15.686,31.765,0.781,1.582,ON,0,1.004,1.002,-0.039,-0.039,3.230,3.230,0,98,51199.219,13.886,27.843,608.800,531.500,608.800,531.500,ON,80,OFF,OFF,1189.750,0,Avail,Compl,Incmpl,Enable,0,OFF,OFF,OFF,OFF,ON,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,26.500,340,7.500,0.100,2268,-3,21.875,-3,OFF,2.344,5.469,6.100,OFF,0,0,42,Avail,Compl,Enable,0,OFF,ACTIVE,ACTIVE,0.952,0.938,0.155,0.155,46.688,46.363,Avail,Compl,Avail,Compl,Compl,Enable,OBD II (California ARB),OFF,OFF,0,0.629,0,4th,OFF,OFF,ON,OFF,OFF,OFF,0.781,0.781,ON,OFF,1150,44,ON,0.972,OFF,OFF,0.684,ON,0.625,15.686,11,0,0.781,0.781,2.363,0.781,0.918,2.031,47.451,0,15.686,263,0.023,0.051,OFF,ECT 5th,NA,OFF,98.824,98.824,12.941,45,Not Avl,0,0,0,0,ON,ON,0,0
1679,14.103,ON,38.750,48.750,19.531,39.551,15.686,31.765,0.781,1.582,ON,0,1.005,1.002,-0.031,-0.039,3.244,3.230,0,98,51199.219,13.886,27.843,608.800,531.500,608.800,531.500,ON,80,OFF,OFF,1186.500,0,Avail,Compl,Incmpl,Enable,0,OFF,OFF,OFF,OFF,ON,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,26.500,356,7.500,0.100,2276,-3,21.875,-3,OFF,2.344,5.469,6.120,OFF,0,0,42,Avail,Compl,Enable,0,OFF,ACTIVE,ACTIVE,0.952,0.938,0.155,0.155,47.012,46.363,Avail,Compl,Avail,Compl,Compl,Enable,OBD II (California ARB),OFF,OFF,0,0.629,0,4th,OFF,OFF,ON,OFF,OFF,OFF,0.781,0.781,ON,OFF,1150,44,ON,0.969,OFF,OFF,0.684,ON,0.547,15.686,11,0,0.781,0.781,2.363,0.781,0.918,2.031,47.451,0,15.686,263,0.023,0.051,OFF,ECT 5th,NA,OFF,98.824,98.824,12.941,45,Not Avl,0,0,0,0,ON,ON,0,0
1680,14.120,ON,38.750,48.750,19.531,39.551,15.686,31.765,0.781,1.582,ON,0,1.001,0.998,-0.047,-0.055,3.220,3.210,0,98,51199.219,13.886,27.843,608.800,531.500,608.800,531.500,ON,80,OFF,OFF,1179.500,0,Avail,Compl,Incmpl,Enable,0,OFF,OFF,OFF,OFF,ON,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,26.500,372,7.500,0.100,2283,-3,21.875,-3,OFF,2.344,5.469,6.100,OFF,0,0,42,Avail,Compl,Enable,0,OFF,ACTIVE,ACTIVE,0.957,0.942,0.155,0.155,47.012,46.363,Avail,Compl,Avail,Compl,Compl,Enable,OBD II (California ARB),OFF,OFF,0,0.629,0,4th,OFF,OFF,ON,OFF,OFF,OFF,0.781,0.781,ON,OFF,1150,44,ON,0.968,OFF,OFF,0.684,ON,0.547,15.686,9,0,0.781,0.781,2.363,0.781,0.918,2.031,47.451,0,15.686,263,0.027,0.051,OFF,ECT 5th,NA,OFF,98.824,98.824,12.941,47,Not Avl,0,0,0,0,ON,ON,0,0
1681,14.106,ON,38.750,48.750,19.531,39.551,15.686,31.765,0.781,1.582,ON,0,0.997,0.997,-0.062,-0.055,3.196,3.205,0,98,51199.219,13.886,27.843,608.800,531.500,608.800,531.500,ON,80,OFF,OFF,1178,0,Avail,Compl,Incmpl,Enable,0,OFF,OFF,OFF,OFF,ON,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,26.500,388,7.500,0.101,2294,-3,21.875,-3,OFF,2.344,5.469,6.100,OFF,0,0,42,Avail,Compl,Enable,0,OFF,ACTIVE,ACTIVE,0.952,0.938,0.155,0.155,47.012,46.039,Avail,Compl,Avail,Compl,Compl,Enable,OBD II (California ARB),OFF,OFF,0,0.629,0,4th,OFF,OFF,ON,OFF,OFF,OFF,0.781,0.781,ON,OFF,1150,44,ON,0.967,OFF,OFF,0.684,ON,0.781,15.686,14,0,0.781,0.781,2.363,0.781,0.918,2.031,47.451,0,15.686,263,0.027,0.051,OFF,ECT 5th,NA,OFF,98.824,98.846,12.941,47,Not Avl,0,0,0,0,ON,ON,0,0
1682,14.102,ON,38.750,48.750,19.531,39.551,15.686,31.765,0.781,1.582,ON,0,0.992,0.998,-0.078,-0.055,3.171,3.210,0,98,51199.219,13.886,27.843,607.700,530.500,607.700,530.500,ON,80,OFF,OFF,1170.250,0,Avail,Compl,Incmpl,Enable,0,OFF,OFF,OFF,OFF,ON,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,26.500,405,7.500,0.101,2279,-3,21.875,-3,OFF,2.344,5.469,6.040,OFF,0,0,-11,Avail,Compl,Enable,0,OFF,ACTIVE,ACTIVE,0.957,0.938,0.155,0.155,46.688,46.039,Avail,Compl,Avail,Compl,Compl,Enable,OBD II (California ARB),OFF,OFF,0,0.629,0,4th,OFF,OFF,ON,OFF,OFF,OFF,0.781,0.781,ON,OFF,1150,44,ON,0.969,OFF,OFF,0.684,ON,0.938,15.686,16,0,0.781,0.781,2.363,0.781,0.918,2.031,47.451,0,15.686,263,0.027,0.051,OFF,ECT 5th,NA,OFF,98.824,98.846,12.941,46,Not Avl,0,0,0,0,ON,ON,0,0
1683,14.102,ON,38.750,48.750,19.531,39.551,15.686,31.765,0.781,1.582,ON,0,0.991,0.996,-0.086,-0.062,3.157,3.196,0,98,51199.219,13.886,27.843,607.700,530.500,607.700,530.500,ON,80,OFF,OFF,1150.750,0,Avail,Compl,Incmpl,Enable,0,OFF,OFF,OFF,OFF,ON,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,26,421,7.500,0.101,2290,-3,21.875,-3,OFF,2.344,5.469,6,OFF,0,0,-11,Avail,Compl,Enable,0,OFF,ACTIVE,ACTIVE,0.957,0.942,0.155,0.155,46.688,46.039,Avail,Compl,Avail,Compl,Compl,Enable,OBD II (California ARB),OFF,OFF,0,0.629,0,4th,OFF,OFF,ON,OFF,OFF,OFF,0,0.781,ON,OFF,1150,43,ON,0.972,OFF,OFF,0.684,ON,0.938,15.686,12,0,0.781,0.781,2.363,0.781,0.918,2.031,47.451,0,15.686,263,0.027,0.051,OFF,ECT 5th,NA,OFF,98.824,98.846,12.941,45,Not Avl,0,0,0,0,ON,ON,0,0
1684,14.097,ON,38.750,48.750,19.531,39.551,15.686,31.765,0.781,1.582,ON,0,0.993,0.999,-0.078,-0.047,3.171,3.220,0,98,51199.219,13.886,27.843,607.700,530.500,607.700,530.500,ON,80,OFF,OFF,1142.750,0,Avail,Compl,Incmpl,Enable,0,OFF,OFF,OFF,OFF,ON,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,26,440,7.500,0.101,2286,-3,21.875,-3,OFF,2.344,5.469,6.030,OFF,0,0,-11,Avail,Compl,Enable,0,OFF,ACTIVE,ACTIVE,0.957,0.942,0.155,0.155,46.688,46.363,Avail,Compl,Avail,Compl,Compl,Enable,OBD II (California ARB),OFF,OFF,0,0.629,0,4th,OFF,OFF,ON,OFF,OFF,OFF,0,0.781,ON,OFF,1100,43,ON,0.975,OFF,OFF,0.684,ON,1.094,15.686,16,0,0.781,0.781,2.363,0.781,0.918,2.031,47.451,0,15.686,263,0.027,0.051,OFF,ECT 5th,NA,OFF,98.824,98.846,13.333,45,Not Avl,0,0,0,0,ON,ON,0,0
