Row,Count Of DTCs Stored In This ECU,Absolute EVAP System Vapor Pressure [kPa],Absolute Load Value [%],Absolute Throttle Position [%],Absolute Throttle Position B [%],Accelerator Pedal Position D [%],Accelerator Pedal Position E [%],Air Flow Rate From Mass Air Flow Sensor [g/s],Barometric Pressure [kPa],Calculated Load Value [%],"Catalyst Temperature Bank 1, Sensor 1 [degree C]","Catalyst Temperature Bank 1, Sensor 2 [degree C]","Catalyst Temperature Bank 2, Sensor 1 [degree C]","Catalyst Temperature Bank 2, Sensor 2 [degree C]",Commanded Evaporative Purge [%],Commanded Throttle Actuator Control [%],Control Module Voltage [V],Distance Traveled Since DTCs Cleared [km],Distance Traveled While MIL Is Activated [km],Engine Coolant Temperature [degree C],Engine RPM [rpm],Engine Run Time Since DTCs Cleared [Min],Engine Run Time While MIL Is Activated [Min],Equivalence Ratio (Lambda) (B1-S1),Equivalence Ratio (Lambda) (B1-S1),Equivalence Ratio (Lambda) (B2-S1),Equivalence Ratio (Lambda) (B2-S1),Fuel System 1 Status,Fuel System 2 Status,Fuel/Air Commanded Equivalence Ratio,Ignition Timing Advance For Count1 Cylinder [BTDC],Intake Air Temperature [degree C],Location Of Oxygen Sensors,Long Term Fuel Trim - Bank 1 [%],Long Term Fuel Trim - Bank 2 [%],Malfunction Indicator Lamp (MIL) Status,Number Of Warm-Ups Since DTCs Cleared,OBD Requirements To Which Vehicle Or Engine Is Certified,Oxygen Sensor Current (B1-S1) [mA],Oxygen Sensor Current (B2-S1) [mA],Oxygen Sensor Output Voltage B1S2 [V],Oxygen Sensor Output Voltage B2S2 [V],Oxygen Sensor Voltage (B1-S1) [V],Oxygen Sensor Voltage (B2-S1) [V],Relative Throttle Position [%],Short Term Fuel Trim - Bank 1 [%],Short Term Fuel Trim - Bank 2 [%],Short Term Fuel Trim B1S2 [%],Short Term Fuel Trim B2S2 [%],Time Since Engine Start [S],Vehicle Speed Sensor [km/h]
28,0,96.775,13.333,14.902,46.275,15.686,31.765,3.870,96,24.706,328.700,70.300,328.700,70.300,0,14.902,13.847,0,0,80,715.500,123,0,1.003,1.003,1.000,1.001,CL,CL,0.997,17,15,"B1:S12--
B2:12---",3.906,6.250,OFF,4,OBD II,-0.012,-0.023,0.410,0.410,3.271,3.256,0,0,0.781,--,--,125,0
29,0,96.775,13.333,14.902,46.275,15.686,31.765,3.870,96,24.706,328.700,70.300,328.700,70.300,0,14.902,13.847,0,0,80,715.500,123,0,1.003,1.003,1.000,1.001,CL,CL,0.997,17,15,"B1:S12--
B2:12---",3.906,6.250,OFF,4,OBD II,-0.012,-0.023,0.410,0.410,3.271,3.256,0,0,0.781,--,--,125,0
30,0,96.775,13.333,14.902,46.275,15.686,31.765,3.870,96,24.706,328.700,70.300,328.700,70.300,0,14.902,13.847,0,0,80,715.500,123,0,1.003,1.003,1.000,1.001,CL,CL,0.997,17,15,"B1:S12--
B2:12---",3.906,6.250,OFF,4,OBD II,-0.012,-0.023,0.410,0.410,3.271,3.256,0,0,0.781,--,--,125,0
31,0,96.775,13.333,14.902,46.275,15.686,31.765,3.870,96,24.706,328.700,70.300,328.700,70.300,0,14.902,13.847,0,0,80,715.500,123,0,1.003,1.003,1.000,1.001,CL,CL,0.989,17,15,"B1:S12--
B2:12---",3.906,6.250,OFF,4,OBD II,-0.012,-0.023,0.410,0.410,3.271,3.256,0,0,0.781,--,--,125,0
32,0,96.775,13.333,14.902,46.275,15.686,31.765,3.870,96,24.706,328.700,70.300,328.700,70.300,0,14.902,13.847,0,0,80,715.500,123,0,1.003,1.003,1.000,1.001,CL,CL,0.989,15,15,"B1:S12--
B2:12---",3.906,6.250,OFF,4,OBD II,-0.012,-0.023,0.410,0.410,3.271,3.256,0,0,0.781,--,--,125,0
33,0,96.775,13.333,14.902,46.275,15.686,31.765,3.870,96,24.706,328.700,70.300,328.700,70.300,0,14.902,13.847,0,0,80,715.500,123,0,1.003,1.003,1.000,1.001,CL,CL,0.989,15,15,"B1:S12--
B2:12---",3.906,6.250,OFF,4,OBD II,-0.012,-0.023,0.410,0.410,3.271,3.256,0,0,0.781,--,--,125,0
34,0,96.775,13.333,14.902,46.275,15.686,31.765,3.870,96,24.706,328.700,70.300,328.700,70.300,0,14.902,13.847,0,0,80,715.500,123,0,1.003,1.003,1.000,1.001,CL,CL,0.989,15,15,"B1:S12--
B2:12---",3.906,6.250,OFF,4,OBD II,-0.012,-0.023,0.410,0.410,3.271,3.256,0,0,0.781,--,--,125,0
35,0,96.775,13.333,14.902,46.275,15.686,31.765,3.870,96,24.706,328.700,70.300,328.700,70.300,0,14.902,13.847,0,0,80,715.500,123,0,1.003,1.003,1.000,1.001,CL,CL,0.989,15,15,"B1:S12--
B2:12---",4.688,6.250,OFF,4,OBD II,-0.012,-0.023,0.410,0.410,3.271,3.256,0,0,0.781,--,--,125,0
36,0,96.775,13.333,14.902,46.275,15.686,31.765,3.870,96,24.706,328.700,70.300,328.700,70.300,0,14.902,13.847,0,0,80,715.500,123,0,1.003,1.003,1.000,1.001,CL,CL,0.989,15,15,"B1:S12--
B2:12---",4.688,6.250,OFF,4,OBD II,-0.012,-0.023,0.410,0.410,3.271,3.256,0,0,0.781,--,--,125,0
37,0,96.775,13.333,14.902,46.275,15.686,31.765,3.870,96,24.706,328.700,70.300,328.700,70.300,0,14.902,13.847,0,0,80,715.500,123,0,1.003,1.003,1.000,1.001,CL,CL,0.989,15,15,"B1:S12--
B2:12---",4.688,6.250,OFF,4,OBD II,-0.012,-0.023,0.410,0.410,3.271,3.256,0,0,0.781,--,--,125,0
38,0,96.775,13.333,14.902,46.275,15.686,31.765,3.870,96,24.706,328.700,70.300,328.700,70.300,0,14.902,13.847,0,0,80,715.500,123,0,1.003,1.003,1.000,1.001,CL,CL,0.989,15,15,"B1:S12--
B2:12---",4.688,6.250,OFF,4,OBD II,-0.012,-0.023,0.410,0.410,3.271,3.256,0,0,0.781,--,--,125,0
39,0,96.775,13.333,14.902,46.275,15.686,31.765,3.870,96,24.706,328.700,70.300,328.700,70.300,0,14.902,13.847,0,0,80,715.500,123,0,1.003,1.003,1.000,1.001,CL,CL,0.989,15,15,"B1:S12--
B2:12---",4.688,6.250,OFF,4,OBD II,-0.012,-0.023,0.410,0.410,3.271,3.256,0,0,0.781,--,--,125,0
40,0,96.775,13.333,14.902,46.275,15.686,31.765,3.870,96,24.706,328.700,70.300,328.700,70.300,0,14.902,13.847,0,0,80,715.500,123,0,1.003,1.003,1.000,1.001,CL,CL,0.989,15,15,"B1:S12--
B2:12---",4.688,6.250,OFF,4,OBD II,0,-0.023,0.410,0.410,3.271,3.256,0,0,0.781,--,--,125,0
41,0,96.775,13.333,14.902,46.275,15.686,31.765,3.870,96,24.706,328.700,70.300,328.700,70.300,0,14.902,13.847,0,0,80,715.500,123,0,1.003,1.003,1.000,1.001,CL,CL,0.989,15,15,"B1:S12--
B2:12---",4.688,6.250,OFF,4,OBD II,0,-0.004,0.410,0.410,3.271,3.256,0,0,0.781,--,--,125,0
42,0,96.775,13.333,14.902,46.275,15.686,31.765,3.870,96,24.706,328.700,70.300,328.700,70.300,0,14.902,13.847,0,0,80,715.500,123,0,1.003,1.003,1.000,1.001,CL,CL,0.989,15,15,"B1:S12--
B2:12---",4.688,6.250,OFF,4,OBD II,0,-0.004,0.465,0.410,3.271,3.256,0,0,0.781,--,--,125,0
43,0,96.775,13.333,14.902,46.275,15.686,31.765,3.870,96,24.706,328.700,70.300,328.700,70.300,0,14.902,13.847,0,0,80,715.500,123,0,1.003,1.003,1.000,1.001,CL,CL,0.989,15,15,"B1:S12--
B2:12---",4.688,6.250,OFF,4,OBD II,0,-0.004,0.465,0.465,3.271,3.256,0,0,0.781,--,--,125,0
44,0,96.775,13.333,14.902,46.275,15.686,31.765,3.870,96,24.706,328.700,70.300,328.700,70.300,0,14.902,13.847,0,0,80,715.500,123,0,1.003,1.003,1.000,1.001,CL,CL,0.989,15,15,"B1:S12--
B2:12---",4.688,6.250,OFF,4,OBD II,0,-0.004,0.465,0.465,3.290,3.256,0,0,0.781,--,--,125,0
45,0,96.775,13.333,14.902,46.275,15.686,31.765,3.870,96,24.706,328.700,70.300,328.700,70.300,0,14.902,13.847,0,0,80,715.500,123,0,1.003,1.003,1.000,1.001,CL,CL,0.989,15,15,"B1:S12--
B2:12---",4.688,6.250,OFF,4,OBD II,0,-0.004,0.465,0.465,3.290,3.280,0,0,0.781,--,--,125,0
46,0,96.775,13.333,14.902,46.275,15.686,31.765,3.870,96,24.706,328.700,70.300,328.700,70.300,0,14.902,13.847,0,0,80,715.500,123,0,1.003,1.003,1.000,1.001,CL,CL,0.989,15,15,"B1:S12--
B2:12---",4.688,6.250,OFF,4,OBD II,0,-0.004,0.465,0.465,3.290,3.280,0,0,0.781,--,--,125,0
47,0,96.775,13.333,14.902,46.275,15.686,31.765,3.870,96,24.706,328.700,70.300,328.700,70.300,0,14.902,13.847,0,0,80,715.500,123,0,1.003,1.003,1.000,1.001,CL,CL,0.989,15,15,"B1:S12--
B2:12---",4.688,6.250,OFF,4,OBD II,0,-0.004,0.465,0.465,3.290,3.280,0,0.781,0.781,--,--,125,0
48,0,96.775,13.333,14.902,46.275,15.686,31.765,3.870,96,24.706,328.700,70.300,328.700,70.300,0,14.902,13.847,0,0,80,715.500,123,0,1.003,1.003,1.000,1.001,CL,CL,0.989,15,15,"B1:S12--
B2:12---",4.688,6.250,OFF,4,OBD II,0,-0.004,0.465,0.465,3.290,3.280,0,0.781,1.562,--,--,125,0
49,0,96.775,13.333,14.902,46.275,15.686,31.765,3.870,96,24.706,328.700,70.300,328.700,70.300,0,14.902,13.847,0,0,80,715.500,123,0,1.003,1.003,1.000,1.001,CL,CL,0.989,15,15,"B1:S12--
B2:12---",4.688,6.250,OFF,4,OBD II,0,-0.004,0.465,0.465,3.290,3.280,0,0.781,1.562,--,--,125,0
50,0,96.775,13.333,14.902,46.275,15.686,31.765,3.870,96,24.706,328.700,70.300,328.700,70.300,0,14.902,13.847,0,0,80,715.500,123,0,1.003,1.003,1.000,1.001,CL,CL,0.989,15,15,"B1:S12--
B2:12---",4.688,6.250,OFF,4,OBD II,0,-0.004,0.465,0.465,3.290,3.280,0,0.781,1.562,--,--,125,0
51,0,96.775,13.333,14.902,46.275,15.686,31.765,3.870,96,24.706,328.700,70.300,328.700,70.300,0,14.902,13.847,0,0,80,715.500,123,0,1.003,1.003,1.000,1.001,CL,CL,0.989,15,15,"B1:S12--
B2:12---",4.688,6.250,OFF,4,OBD II,0,-0.004,0.465,0.465,3.290,3.280,0,0.781,1.562,--,--,130,0
52,0,96.775,13.333,14.902,46.275,15.686,31.765,3.870,96,24.706,328.700,70.300,328.700,70.300,0,14.902,13.847,0,0,80,715.500,123,0,1.003,1.003,1.000,1.001,CL,CL,0.989,15,15,"B1:S12--
B2:12---",4.688,6.250,OFF,4,OBD II,0,-0.004,0.465,0.465,3.290,3.280,0,0.781,1.562,--,--,130,0
53,0,96.775,13.725,14.902,46.275,15.686,31.765,3.870,96,25.098,332.200,70.700,332.200,70.700,0,14.902,13.847,0,0,80,703.750,123,0,1.001,1.001,0.997,0.997,CL,CL,0.986,15,15,"B1:S12--
B2:12---",4.688,6.250,OFF,4,OBD II,-0.008,-0.027,0.485,0.465,3.285,3.256,0,0.781,1.562,--,--,130,0
54,0,96.775,13.725,14.902,46.275,15.686,31.765,3.890,96,25.098,332.200,70.700,332.200,70.700,0,14.902,13.847,0,0,80,703,123,0,1.001,1.001,0.996,0.997,CL,CL,0.985,15,15,"B1:S12--
B2:12---",4.688,6.250,OFF,4,OBD II,-0.004,-0.027,0.485,0.485,3.290,3.256,0,0.781,1.562,--,--,131,0
55,0,96.775,13.725,14.902,46.275,15.686,31.765,3.900,96,25.098,332.200,70.700,332.200,70.700,0,14.902,13.828,0,0,80,700.750,123,0,1.001,1.001,0.996,0.996,CL,CL,0.985,15,15,"B1:S12--
B2:12---",4.688,6.250,OFF,4,OBD II,-0.004,-0.023,0.485,0.485,3.290,3.261,0,0.781,1.562,--,--,131,0
56,0,96.775,13.725,14.902,46.275,15.686,31.765,3.890,96,25.098,333.700,70.900,333.700,70.900,0,14.902,13.847,0,0,80,701.500,123,0,1.004,1.004,0.998,0.998,CL,CL,0.982,15,15,"B1:S12--
B2:12---",4.688,6.250,OFF,4,OBD II,0,-0.020,0.485,0.485,3.300,3.266,0,0.781,1.562,--,--,132,0
57,0,96.775,13.725,14.902,46.275,15.686,31.765,3.870,96,25.098,333.700,70.900,333.700,70.900,0,14.902,13.847,0,0,80,704.500,123,0,1.002,1.003,0.999,0.999,CL,CL,0.981,15,15,"B1:S12--
B2:12---",4.688,6.250,OFF,4,OBD II,-0.004,-0.012,0.505,0.505,3.290,3.276,0,0.781,1.562,--,--,132,0
58,0,96.775,13.725,14.902,46.275,15.686,31.765,3.870,96,25.098,335,71.100,335,71.100,0,14.902,13.847,0,0,80,706.250,123,0,1.003,1.003,1.001,1.001,CL,CL,0.980,15,15,"B1:S12--
B2:12---",4.688,6.250,OFF,4,OBD II,0,0,0.505,0.505,3.300,3.280,0,1.562,1.562,--,--,132,0
59,0,96.775,13.725,14.902,46.275,15.686,31.765,3.870,96,25.098,335,71.100,335,71.100,0,14.902,13.847,0,0,80,707,123,0,1.000,1.000,1.000,1.000,CL,CL,0.979,15,15,"B1:S12--
B2:12---",4.688,6.250,OFF,4,OBD II,-0.008,-0.008,0.505,0.505,3.285,3.285,0,1.562,1.562,--,--,133,0
60,0,96.775,13.725,14.902,46.275,15.686,31.765,3.870,96,25.098,335,71.100,335,71.100,0,14.902,13.847,0,0,80,709.250,123,0,0.999,0.999,1.000,1.000,CL,CL,0.979,15,15,"B1:S12--
B2:12---",4.688,6.250,OFF,4,OBD II,-0.012,-0.012,0.505,0.505,3.276,3.280,0,1.562,1.562,--,--,133,0
61,0,96.775,13.725,14.902,46.275,15.686,31.765,3.870,96,24.706,336.300,71.200,336.300,71.200,0,14.902,13.847,0,0,80,711.500,123,0,0.998,0.998,1.002,1.002,CL,CL,0.979,15,15,"B1:S12--
B2:12---",4.688,6.250,OFF,4,OBD II,-0.016,0,0.525,0.505,3.271,3.295,0,0.781,1.562,--,--,134,0
62,0,96.775,13.725,14.902,46.275,15.686,31.765,3.870,96,24.706,336.300,71.200,336.300,71.200,0,14.902,13.847,0,0,80,702.250,123,0,0.999,0.999,1.004,1.004,CL,CL,0.980,15,15,"B1:S12--
B2:12---",4.688,6.250,OFF,4,OBD II,-0.012,0,0.525,0.525,3.280,3.300,0,1.562,1.562,--,--,134,0
63,0,96.775,13.725,14.902,46.275,15.686,31.765,3.870,96,25.098,337.500,71.400,337.500,71.400,0,14.902,13.847,0,0,80,709.250,123,0,0.999,0.999,1.001,1.001,CL,CL,0.980,15,15,"B1:S12--
B2:12---",4.688,6.250,OFF,4,OBD II,-0.012,-0.008,0.525,0.525,3.280,3.285,0,1.562,1.562,--,--,134,0
64,0,96.775,13.725,14.902,46.275,15.686,31.765,3.870,96,24.706,337.500,71.400,337.500,71.400,0,14.902,13.847,0,0,80,716.250,123,0,0.999,1.000,1.000,1.000,CL,CL,0.980,15,15,"B1:S12--
B2:12---",4.688,6.250,OFF,4,OBD II,-0.004,-0.008,0.545,0.525,3.285,3.285,0,1.562,2.344,--,--,135,0
65,0,96.775,13.725,14.902,46.275,15.686,31.765,3.870,96,25.098,337.500,71.400,337.500,71.400,0,14.902,13.847,0,0,80,707.750,123,0,1.000,1.000,1.001,1.001,CL,CL,0.980,15,15,"B1:S12--
B2:12---",4.688,6.250,OFF,4,OBD II,0.004,-0.008,0.545,0.525,3.280,3.280,0,1.562,2.344,--,--,135,0
